"","pop","individual","value","cluster","cluster_size"
"732",1,31,2,"Cluster 3",21
"733",1,31,2,"Cluster 4",8
"734",1,31,2,"Cluster 5",36
"735",1,31,2,"Cluster 6",14
"736",1,31,2,"Cluster 7",20
"737",1,31,2,"Cluster 8",3
"738",1,31,2,"Cluster 9",46
"739",1,32,1,"Cluster 1",11
"740",1,32,1,"Cluster 10",1
"741",1,32,1,"Cluster 11",26
"742",1,32,1,"Cluster 12",24
"743",1,32,1,"Cluster 13",1
"744",1,32,1,"Cluster 14",15
"745",1,32,1,"Cluster 15",63
"746",1,32,1,"Cluster 16",3
"747",1,32,1,"Cluster 17",50
"748",1,32,1,"Cluster 2",1
"749",1,32,1,"Cluster 3",19
"750",1,32,1,"Cluster 4",10
"751",1,32,1,"Cluster 5",11
"752",1,32,1,"Cluster 6",13
"753",1,32,1,"Cluster 7",4
"754",1,32,1,"Cluster 8",6
"755",1,32,1,"Cluster 9",18
"756",1,32,2,"Cluster 1",9
"757",1,32,2,"Cluster 10",5
"758",1,32,2,"Cluster 11",11
"759",1,32,2,"Cluster 12",52
"760",1,32,2,"Cluster 13",14
"761",1,32,2,"Cluster 14",47
"762",1,32,2,"Cluster 15",2
"763",1,32,2,"Cluster 16",5
"764",1,32,2,"Cluster 17",90
"765",1,32,2,"Cluster 18",7
"766",1,32,2,"Cluster 19",1
"767",1,32,2,"Cluster 2",1
"768",1,32,2,"Cluster 3",1
"769",1,32,2,"Cluster 4",31
"770",1,32,2,"Cluster 5",8
"771",1,32,2,"Cluster 6",8
"772",1,32,2,"Cluster 7",15
"773",1,32,2,"Cluster 8",26
"774",1,32,2,"Cluster 9",8
"775",1,33,1,"Cluster 1",49
"776",1,33,1,"Cluster 10",66
"777",1,33,1,"Cluster 11",1
"778",1,33,1,"Cluster 2",36
"779",1,33,1,"Cluster 3",7
"780",1,33,1,"Cluster 4",19
"781",1,33,1,"Cluster 5",37
"782",1,33,1,"Cluster 6",13
"783",1,33,1,"Cluster 7",27
"784",1,33,1,"Cluster 8",64
"785",1,33,1,"Cluster 9",110
"786",1,33,2,"Cluster 1",9
"787",1,33,2,"Cluster 10",1
"788",1,33,2,"Cluster 11",5
"789",1,33,2,"Cluster 12",8
"790",1,33,2,"Cluster 13",1
"791",1,33,2,"Cluster 14",47
"792",1,33,2,"Cluster 2",14
"793",1,33,2,"Cluster 3",3
"794",1,33,2,"Cluster 4",14
"795",1,33,2,"Cluster 5",7
"796",1,33,2,"Cluster 6",34
"797",1,33,2,"Cluster 7",38
"798",1,33,2,"Cluster 8",8
"799",1,33,2,"Cluster 9",29
"800",1,34,1,"Cluster 1",20
"801",1,34,1,"Cluster 10",3
"802",1,34,1,"Cluster 2",7
"803",1,34,1,"Cluster 3",5
"804",1,34,1,"Cluster 4",17
"805",1,34,1,"Cluster 5",7
"806",1,34,1,"Cluster 6",36
"807",1,34,1,"Cluster 7",1
"808",1,34,1,"Cluster 8",114
"809",1,34,1,"Cluster 9",30
"810",1,34,2,"Cluster 1",4
"811",1,34,2,"Cluster 10",7
"812",1,34,2,"Cluster 11",3
"813",1,34,2,"Cluster 12",19
"814",1,34,2,"Cluster 13",13
"815",1,34,2,"Cluster 2",17
"816",1,34,2,"Cluster 3",41
"817",1,34,2,"Cluster 4",59
"818",1,34,2,"Cluster 5",72
"819",1,34,2,"Cluster 6",26
"820",1,34,2,"Cluster 7",84
"821",1,34,2,"Cluster 8",37
"822",1,34,2,"Cluster 9",1
"823",1,36,1,"Cluster 1",16
"824",1,36,1,"Cluster 10",10
"825",1,36,1,"Cluster 11",5
"826",1,36,1,"Cluster 12",13
"827",1,36,1,"Cluster 13",4
"828",1,36,1,"Cluster 14",6
"829",1,36,1,"Cluster 15",11
"830",1,36,1,"Cluster 16",2
"831",1,36,1,"Cluster 17",1
"832",1,36,1,"Cluster 18",2
"833",1,36,1,"Cluster 19",1
"834",1,36,1,"Cluster 2",1
"835",1,36,1,"Cluster 3",11
"836",1,36,1,"Cluster 4",24
"837",1,36,1,"Cluster 5",2
"838",1,36,1,"Cluster 6",24
"839",1,36,1,"Cluster 7",75
"840",1,36,1,"Cluster 8",29
"841",1,36,1,"Cluster 9",3
"842",1,36,2,"Cluster 1",29
"843",1,36,2,"Cluster 10",2
"844",1,36,2,"Cluster 11",54
"845",1,36,2,"Cluster 12",7
"846",1,36,2,"Cluster 13",16
"847",1,36,2,"Cluster 2",60
"848",1,36,2,"Cluster 3",7
"849",1,36,2,"Cluster 4",41
"850",1,36,2,"Cluster 5",37
"851",1,36,2,"Cluster 6",21
"852",1,36,2,"Cluster 7",17
"853",1,36,2,"Cluster 8",17
"854",1,36,2,"Cluster 9",1
"855",1,37,1,"Cluster 1",86
"856",1,37,1,"Cluster 10",10
"857",1,37,1,"Cluster 11",23
"858",1,37,1,"Cluster 12",1
"859",1,37,1,"Cluster 13",33
"860",1,37,1,"Cluster 2",40
"861",1,37,1,"Cluster 3",14
"862",1,37,1,"Cluster 4",60
"863",1,37,1,"Cluster 5",6
"864",1,37,1,"Cluster 6",38
"865",1,37,1,"Cluster 7",14
"866",1,37,1,"Cluster 8",1
"867",1,37,1,"Cluster 9",37
"868",1,37,2,"Cluster 1",1
"869",1,37,2,"Cluster 10",7
"870",1,37,2,"Cluster 11",9
"871",1,37,2,"Cluster 2",8
"872",1,37,2,"Cluster 3",2
"873",1,37,2,"Cluster 4",9
"874",1,37,2,"Cluster 5",68
"875",1,37,2,"Cluster 6",47
"876",1,37,2,"Cluster 7",24
"877",1,37,2,"Cluster 8",1
"878",1,37,2,"Cluster 9",59
"879",1,38,1,"Cluster 1",20
"880",1,38,1,"Cluster 10",31
"881",1,38,1,"Cluster 11",45
"882",1,38,1,"Cluster 12",3
"883",1,38,1,"Cluster 13",1
"884",1,38,1,"Cluster 14",15
"885",1,38,1,"Cluster 15",5
"886",1,38,1,"Cluster 2",4
"887",1,38,1,"Cluster 3",30
"888",1,38,1,"Cluster 4",8
"889",1,38,1,"Cluster 5",17
"890",1,38,1,"Cluster 6",6
"891",1,38,1,"Cluster 7",1
"892",1,38,1,"Cluster 8",18
"893",1,38,1,"Cluster 9",1
"894",1,38,2,"Cluster 1",5
"895",1,38,2,"Cluster 10",9
"896",1,38,2,"Cluster 11",25
"897",1,38,2,"Cluster 12",24
"898",1,38,2,"Cluster 13",5
"899",1,38,2,"Cluster 14",39
"900",1,38,2,"Cluster 2",116
"901",1,38,2,"Cluster 3",70
"902",1,38,2,"Cluster 4",95
"903",1,38,2,"Cluster 5",3
"904",1,38,2,"Cluster 6",4
"905",1,38,2,"Cluster 7",3
"906",1,38,2,"Cluster 8",4
"907",1,38,2,"Cluster 9",2
"908",1,39,1,"Cluster 1",1
"909",1,39,1,"Cluster 10",2
"910",1,39,1,"Cluster 2",32
"911",1,39,1,"Cluster 3",4
"912",1,39,1,"Cluster 4",23
"913",1,39,1,"Cluster 5",93
"914",1,39,1,"Cluster 6",87
"915",1,39,1,"Cluster 7",42
"916",1,39,1,"Cluster 8",4
"917",1,39,1,"Cluster 9",36
"918",1,39,2,"Cluster 1",4
"919",1,39,2,"Cluster 10",3
"920",1,39,2,"Cluster 11",5
"921",1,39,2,"Cluster 12",107
"922",1,39,2,"Cluster 2",35
"923",1,39,2,"Cluster 3",84
"924",1,39,2,"Cluster 4",11
"925",1,39,2,"Cluster 5",5
"926",1,39,2,"Cluster 6",2
"927",1,39,2,"Cluster 7",38
"928",1,39,2,"Cluster 8",36
"929",1,39,2,"Cluster 9",2
"930",1,40,1,"Cluster 1",35
"931",1,40,1,"Cluster 10",95
"932",1,40,1,"Cluster 11",1
"933",1,40,1,"Cluster 12",25
"934",1,40,1,"Cluster 13",3
"935",1,40,1,"Cluster 2",8
"936",1,40,1,"Cluster 3",7
"937",1,40,1,"Cluster 4",44
"938",1,40,1,"Cluster 5",14
"939",1,40,1,"Cluster 6",61
"940",1,40,1,"Cluster 7",3
"941",1,40,1,"Cluster 8",60
"942",1,40,1,"Cluster 9",10
"943",1,40,2,"Cluster 1",15
"944",1,40,2,"Cluster 10",70
"945",1,40,2,"Cluster 2",44
"946",1,40,2,"Cluster 3",63
"947",1,40,2,"Cluster 4",9
"948",1,40,2,"Cluster 5",9
"949",1,40,2,"Cluster 6",35
"950",1,40,2,"Cluster 7",7
"951",1,40,2,"Cluster 8",25
"952",1,40,2,"Cluster 9",5
"953",1,41,1,"Cluster 1",6
"954",1,41,1,"Cluster 10",9
"955",1,41,1,"Cluster 11",47
"956",1,41,1,"Cluster 2",20
"957",1,41,1,"Cluster 3",82
"958",1,41,1,"Cluster 4",16
"959",1,41,1,"Cluster 5",36
"960",1,41,1,"Cluster 6",14
"961",1,41,1,"Cluster 7",10
"962",1,41,1,"Cluster 8",10
"963",1,41,1,"Cluster 9",70
"964",1,41,2,"Cluster 1",43
"965",1,41,2,"Cluster 10",58
"966",1,41,2,"Cluster 11",27
"967",1,41,2,"Cluster 12",16
"968",1,41,2,"Cluster 2",46
"969",1,41,2,"Cluster 3",34
"970",1,41,2,"Cluster 4",2
"971",1,41,2,"Cluster 5",1
"972",1,41,2,"Cluster 6",1
"973",1,41,2,"Cluster 7",12
"974",1,41,2,"Cluster 8",82
"975",1,41,2,"Cluster 9",3
"976",1,42,1,"Cluster 1",3
"977",1,42,1,"Cluster 10",2
"978",1,42,1,"Cluster 11",80
"979",1,42,1,"Cluster 2",2
"980",1,42,1,"Cluster 3",1
"981",1,42,1,"Cluster 4",51
"982",1,42,1,"Cluster 5",4
"983",1,42,1,"Cluster 6",67
"984",1,42,1,"Cluster 7",69
"985",1,42,1,"Cluster 8",6
"986",1,42,1,"Cluster 9",22
"987",1,42,2,"Cluster 1",55
"988",1,42,2,"Cluster 10",106
"989",1,42,2,"Cluster 2",4
"990",1,42,2,"Cluster 3",3
"991",1,42,2,"Cluster 4",58
"992",1,42,2,"Cluster 5",18
"993",1,42,2,"Cluster 6",1
"994",1,42,2,"Cluster 7",96
"995",1,42,2,"Cluster 8",40
"996",1,42,2,"Cluster 9",2
"997",1,43,1,"Cluster 1",2
"998",1,43,1,"Cluster 10",4
"999",1,43,1,"Cluster 11",31
"1000",1,43,1,"Cluster 12",1
"1001",1,43,1,"Cluster 13",15
"1002",1,43,1,"Cluster 14",1
"1003",1,43,1,"Cluster 15",32
"1004",1,43,1,"Cluster 16",5
"1005",1,43,1,"Cluster 17",4
"1006",1,43,1,"Cluster 2",17
"1007",1,43,1,"Cluster 3",20
"1008",1,43,1,"Cluster 4",24
"1009",1,43,1,"Cluster 5",31
"1010",1,43,1,"Cluster 6",43
"1011",1,43,1,"Cluster 7",56
"1012",1,43,1,"Cluster 8",38
"1013",1,43,1,"Cluster 9",10
"1014",1,43,2,"Cluster 1",53
"1015",1,43,2,"Cluster 10",2
"1016",1,43,2,"Cluster 11",34
"1017",1,43,2,"Cluster 12",30
"1018",1,43,2,"Cluster 13",4
"1019",1,43,2,"Cluster 14",80
"1020",1,43,2,"Cluster 15",5
"1021",1,43,2,"Cluster 16",16
"1022",1,43,2,"Cluster 2",8
"1023",1,43,2,"Cluster 3",8
"1024",1,43,2,"Cluster 4",8
"1025",1,43,2,"Cluster 5",37
"1026",1,43,2,"Cluster 6",3
"1027",1,43,2,"Cluster 7",9
"1028",1,43,2,"Cluster 8",1
"1029",1,43,2,"Cluster 9",6
"1030",1,44,1,"Cluster 1",4
"1031",1,44,1,"Cluster 10",2
"1032",1,44,1,"Cluster 11",46
"1033",1,44,1,"Cluster 12",1
"1034",1,44,1,"Cluster 2",11
"1035",1,44,1,"Cluster 3",63
"1036",1,44,1,"Cluster 4",48
"1037",1,44,1,"Cluster 5",4
"1038",1,44,1,"Cluster 6",31
"1039",1,44,1,"Cluster 7",61
"1040",1,44,1,"Cluster 8",20
"1041",1,44,1,"Cluster 9",51
"1042",1,44,2,"Cluster 1",20
"1043",1,44,2,"Cluster 10",12
"1044",1,44,2,"Cluster 11",21
"1045",1,44,2,"Cluster 12",3
"1046",1,44,2,"Cluster 13",15
"1047",1,44,2,"Cluster 2",64
"1048",1,44,2,"Cluster 3",82
"1049",1,44,2,"Cluster 4",19
"1050",1,44,2,"Cluster 5",4
"1051",1,44,2,"Cluster 6",28
"1052",1,44,2,"Cluster 7",11
"1053",1,44,2,"Cluster 8",3
"1054",1,44,2,"Cluster 9",23
"1055",1,45,1,"Cluster 1",25
"1056",1,45,1,"Cluster 2",40
"1057",1,45,1,"Cluster 3",14
"1058",1,45,1,"Cluster 4",5
"1059",1,45,1,"Cluster 5",154
"1060",1,45,1,"Cluster 6",33
"1061",1,45,1,"Cluster 7",3
"1062",1,45,1,"Cluster 8",1
"1063",1,45,1,"Cluster 9",41
"1064",1,45,2,"Cluster 1",32
"1065",1,45,2,"Cluster 10",2
"1066",1,45,2,"Cluster 2",54
"1067",1,45,2,"Cluster 3",2
"1068",1,45,2,"Cluster 4",28
"1069",1,45,2,"Cluster 5",124
"1070",1,45,2,"Cluster 6",1
"1071",1,45,2,"Cluster 7",2
"1072",1,45,2,"Cluster 8",131
"1073",1,45,2,"Cluster 9",5
"1074",1,46,1,"Cluster 1",56
"1075",1,46,1,"Cluster 2",72
"1076",1,46,1,"Cluster 3",2
"1077",1,46,1,"Cluster 4",91
"1078",1,46,1,"Cluster 5",52
"1079",1,46,1,"Cluster 6",2
"1080",1,46,1,"Cluster 7",2
"1081",1,46,1,"Cluster 8",8
"1082",1,46,1,"Cluster 9",13
"1083",1,46,2,"Cluster 1",6
"1084",1,46,2,"Cluster 2",6
"1085",1,46,2,"Cluster 3",10
"1086",1,46,2,"Cluster 4",25
"1087",1,46,2,"Cluster 5",131
"1088",1,46,2,"Cluster 6",116
"1089",1,46,2,"Cluster 7",7
"1090",1,46,2,"Cluster 8",27
"1091",1,47,1,"Cluster 1",54
"1092",1,47,1,"Cluster 10",21
"1093",1,47,1,"Cluster 11",37
"1094",1,47,1,"Cluster 12",6
"1095",1,47,1,"Cluster 13",51
"1096",1,47,1,"Cluster 14",21
"1097",1,47,1,"Cluster 15",16
"1098",1,47,1,"Cluster 2",18
"1099",1,47,1,"Cluster 3",41
"1100",1,47,1,"Cluster 4",6
"1101",1,47,1,"Cluster 5",1
"1102",1,47,1,"Cluster 6",8
"1103",1,47,1,"Cluster 7",1
"1104",1,47,1,"Cluster 8",8
"1105",1,47,1,"Cluster 9",48
"1106",1,47,2,"Cluster 1",5
"1107",1,47,2,"Cluster 10",9
"1108",1,47,2,"Cluster 11",46
"1109",1,47,2,"Cluster 12",30
"1110",1,47,2,"Cluster 13",9
"1111",1,47,2,"Cluster 14",30
"1112",1,47,2,"Cluster 15",42
"1113",1,47,2,"Cluster 2",54
"1114",1,47,2,"Cluster 3",8
"1115",1,47,2,"Cluster 4",1
"1116",1,47,2,"Cluster 5",15
"1117",1,47,2,"Cluster 6",2
"1118",1,47,2,"Cluster 7",20
"1119",1,47,2,"Cluster 8",35
"1120",1,47,2,"Cluster 9",1
"1121",1,48,1,"Cluster 1",22
"1122",1,48,1,"Cluster 10",22
"1123",1,48,1,"Cluster 11",2
"1124",1,48,1,"Cluster 12",12
"1125",1,48,1,"Cluster 13",45
"1126",1,48,1,"Cluster 14",17
"1127",1,48,1,"Cluster 15",16
"1128",1,48,1,"Cluster 2",18
"1129",1,48,1,"Cluster 3",6
"1130",1,48,1,"Cluster 4",80
"1131",1,48,1,"Cluster 5",5
"1132",1,48,1,"Cluster 6",17
"1133",1,48,1,"Cluster 7",1
"1134",1,48,1,"Cluster 8",22
"1135",1,48,1,"Cluster 9",26
"1136",1,48,2,"Cluster 1",2
"1137",1,48,2,"Cluster 10",10
"1138",1,48,2,"Cluster 11",62
"1139",1,48,2,"Cluster 12",55
"1140",1,48,2,"Cluster 13",30
"1141",1,48,2,"Cluster 14",11
"1142",1,48,2,"Cluster 2",33
"1143",1,48,2,"Cluster 3",11
"1144",1,48,2,"Cluster 4",7
"1145",1,48,2,"Cluster 5",32
"1146",1,48,2,"Cluster 6",21
"1147",1,48,2,"Cluster 7",33
"1148",1,48,2,"Cluster 8",14
"1149",1,48,2,"Cluster 9",8
"1150",1,49,1,"Cluster 1",57
"1151",1,49,1,"Cluster 10",35
"1152",1,49,1,"Cluster 11",76
"1153",1,49,1,"Cluster 12",8
"1154",1,49,1,"Cluster 2",12
"1155",1,49,1,"Cluster 3",15
"1156",1,49,1,"Cluster 4",2
"1157",1,49,1,"Cluster 5",62
"1158",1,49,1,"Cluster 6",13
"1159",1,49,1,"Cluster 7",1
"1160",1,49,1,"Cluster 8",25
"1161",1,49,1,"Cluster 9",22
"1162",1,49,2,"Cluster 1",3
"1163",1,49,2,"Cluster 10",12
"1164",1,49,2,"Cluster 11",1
"1165",1,49,2,"Cluster 12",43
"1166",1,49,2,"Cluster 13",98
"1167",1,49,2,"Cluster 2",27
"1168",1,49,2,"Cluster 3",31
"1169",1,49,2,"Cluster 4",14
"1170",1,49,2,"Cluster 5",2
"1171",1,49,2,"Cluster 6",1
"1172",1,49,2,"Cluster 7",62
"1173",1,49,2,"Cluster 8",1
"1174",1,49,2,"Cluster 9",24
"1175",1,50,1,"Cluster 1",35
"1176",1,50,1,"Cluster 10",20
"1177",1,50,1,"Cluster 11",5
"1178",1,50,1,"Cluster 12",2
"1179",1,50,1,"Cluster 13",69
"1180",1,50,1,"Cluster 14",6
"1181",1,50,1,"Cluster 15",12
"1182",1,50,1,"Cluster 16",50
"1183",1,50,1,"Cluster 2",3
"1184",1,50,1,"Cluster 3",2
"1185",1,50,1,"Cluster 4",20
"1186",1,50,1,"Cluster 5",16
"1187",1,50,1,"Cluster 6",58
"1188",1,50,1,"Cluster 7",2
"1189",1,50,1,"Cluster 8",6
"1190",1,50,1,"Cluster 9",10
"1191",1,50,2,"Cluster 1",19
"1192",1,50,2,"Cluster 10",78
"1193",1,50,2,"Cluster 11",3
"1194",1,50,2,"Cluster 12",36
"1195",1,50,2,"Cluster 13",4
"1196",1,50,2,"Cluster 14",2
"1197",1,50,2,"Cluster 15",3
"1198",1,50,2,"Cluster 2",18
"1199",1,50,2,"Cluster 3",35
"1200",1,50,2,"Cluster 4",35
"1201",1,50,2,"Cluster 5",18
"1202",1,50,2,"Cluster 6",60
"1203",1,50,2,"Cluster 7",20
"1204",1,50,2,"Cluster 8",19
"1205",1,50,2,"Cluster 9",29
"1206",1,51,1,"Cluster 1",19
"1207",1,51,1,"Cluster 2",79
"1208",1,51,1,"Cluster 3",73
"1209",1,51,1,"Cluster 4",70
"1210",1,51,1,"Cluster 5",62
"1211",1,51,1,"Cluster 6",78
"1212",1,51,1,"Cluster 7",12
"1213",1,51,1,"Cluster 8",3
"1214",1,51,1,"Cluster 9",2
"1215",1,51,2,"Cluster 1",50
"1216",1,51,2,"Cluster 10",4
"1217",1,51,2,"Cluster 11",14
"1218",1,51,2,"Cluster 12",5
"1219",1,51,2,"Cluster 13",32
"1220",1,51,2,"Cluster 14",51
"1221",1,51,2,"Cluster 2",42
"1222",1,51,2,"Cluster 3",10
"1223",1,51,2,"Cluster 4",2
"1224",1,51,2,"Cluster 5",8
"1225",1,51,2,"Cluster 6",2
"1226",1,51,2,"Cluster 7",60
"1227",1,51,2,"Cluster 8",8
"1228",1,51,2,"Cluster 9",2
"1229",1,52,1,"Cluster 1",38
"1230",1,52,1,"Cluster 10",5
"1231",1,52,1,"Cluster 11",160
"1232",1,52,1,"Cluster 12",7
"1233",1,52,1,"Cluster 2",17
"1234",1,52,1,"Cluster 3",8
"1235",1,52,1,"Cluster 4",60
"1236",1,52,1,"Cluster 5",9
"1237",1,52,1,"Cluster 6",5
"1238",1,52,1,"Cluster 7",13
"1239",1,52,1,"Cluster 8",11
"1240",1,52,1,"Cluster 9",3
"1241",1,52,2,"Cluster 1",77
"1242",1,52,2,"Cluster 10",2
"1243",1,52,2,"Cluster 11",9
"1244",1,52,2,"Cluster 2",38
"1245",1,52,2,"Cluster 3",5
"1246",1,52,2,"Cluster 4",9
"1247",1,52,2,"Cluster 5",140
"1248",1,52,2,"Cluster 6",24
"1249",1,52,2,"Cluster 7",7
"1250",1,52,2,"Cluster 8",6
"1251",1,52,2,"Cluster 9",1
"1252",1,53,1,"Cluster 1",2
"1253",1,53,1,"Cluster 10",18
"1254",1,53,1,"Cluster 11",1
"1255",1,53,1,"Cluster 12",6
"1256",1,53,1,"Cluster 13",70
"1257",1,53,1,"Cluster 2",2
"1258",1,53,1,"Cluster 3",1
"1259",1,53,1,"Cluster 4",23
"1260",1,53,1,"Cluster 5",85
"1261",1,53,1,"Cluster 6",10
"1262",1,53,1,"Cluster 7",74
"1263",1,53,1,"Cluster 8",12
"1264",1,53,1,"Cluster 9",56
"1265",1,53,2,"Cluster 1",1
"1266",1,53,2,"Cluster 10",9
"1267",1,53,2,"Cluster 11",6
"1268",1,53,2,"Cluster 12",1
"1269",1,53,2,"Cluster 13",11
"1270",1,53,2,"Cluster 14",28
"1271",1,53,2,"Cluster 15",4
"1272",1,53,2,"Cluster 2",29
"1273",1,53,2,"Cluster 3",15
"1274",1,53,2,"Cluster 4",5
"1275",1,53,2,"Cluster 5",81
"1276",1,53,2,"Cluster 6",7
"1277",1,53,2,"Cluster 7",55
"1278",1,53,2,"Cluster 8",1
"1279",1,53,2,"Cluster 9",6
"1280",1,54,1,"Cluster 1",38
"1281",1,54,1,"Cluster 10",15
"1282",1,54,1,"Cluster 11",1
"1283",1,54,1,"Cluster 12",50
"1284",1,54,1,"Cluster 2",56
"1285",1,54,1,"Cluster 3",38
"1286",1,54,1,"Cluster 4",69
"1287",1,54,1,"Cluster 5",21
"1288",1,54,1,"Cluster 6",1
"1289",1,54,1,"Cluster 7",68
"1290",1,54,1,"Cluster 8",42
"1291",1,54,1,"Cluster 9",128
"1292",1,54,2,"Cluster 1",1
"1293",1,54,2,"Cluster 10",5
"1294",1,54,2,"Cluster 2",2
"1295",1,54,2,"Cluster 3",22
"1296",1,54,2,"Cluster 4",12
"1297",1,54,2,"Cluster 5",4
"1298",1,54,2,"Cluster 6",70
"1299",1,54,2,"Cluster 7",8
"1300",1,54,2,"Cluster 8",5
"1301",1,54,2,"Cluster 9",1
"1302",1,55,1,"Cluster 1",19
"1303",1,55,1,"Cluster 10",13
"1304",1,55,1,"Cluster 11",5
"1305",1,55,1,"Cluster 12",32
"1306",1,55,1,"Cluster 2",26
"1307",1,55,1,"Cluster 3",9
"1308",1,55,1,"Cluster 4",20
"1309",1,55,1,"Cluster 5",33
"1310",1,55,1,"Cluster 6",19
"1311",1,55,1,"Cluster 7",48
"1312",1,55,1,"Cluster 8",3
"1313",1,55,1,"Cluster 9",76
"1314",1,55,2,"Cluster 1",57
"1315",1,55,2,"Cluster 10",1
"1316",1,55,2,"Cluster 11",72
"1317",1,55,2,"Cluster 12",46
"1318",1,55,2,"Cluster 13",8
"1319",1,55,2,"Cluster 2",38
"1320",1,55,2,"Cluster 3",25
"1321",1,55,2,"Cluster 4",1
"1322",1,55,2,"Cluster 5",1
"1323",1,55,2,"Cluster 6",16
"1324",1,55,2,"Cluster 7",54
"1325",1,55,2,"Cluster 8",37
"1326",1,55,2,"Cluster 9",4
"1327",1,56,1,"Cluster 1",39
"1328",1,56,1,"Cluster 10",1
"1329",1,56,1,"Cluster 11",43
"1330",1,56,1,"Cluster 2",21
"1331",1,56,1,"Cluster 3",55
"1332",1,56,1,"Cluster 4",27
"1333",1,56,1,"Cluster 5",20
"1334",1,56,1,"Cluster 6",9
"1335",1,56,1,"Cluster 7",52
"1336",1,56,1,"Cluster 8",3
"1337",1,56,1,"Cluster 9",84
"1338",1,56,2,"Cluster 1",1
"1339",1,56,2,"Cluster 10",1
"1340",1,56,2,"Cluster 11",151
"1341",1,56,2,"Cluster 12",60
"1342",1,56,2,"Cluster 2",4
"1343",1,56,2,"Cluster 3",39
"1344",1,56,2,"Cluster 4",3
"1345",1,56,2,"Cluster 5",21
"1346",1,56,2,"Cluster 6",5
"1347",1,56,2,"Cluster 7",8
"1348",1,56,2,"Cluster 8",13
"1349",1,56,2,"Cluster 9",26
"1350",1,57,1,"Cluster 1",2
"1351",1,57,1,"Cluster 10",1
"1352",1,57,1,"Cluster 11",35
"1353",1,57,1,"Cluster 2",38
"1354",1,57,1,"Cluster 3",1
"1355",1,57,1,"Cluster 4",12
"1356",1,57,1,"Cluster 5",31
"1357",1,57,1,"Cluster 6",16
"1358",1,57,1,"Cluster 7",4
"1359",1,57,1,"Cluster 8",13
"1360",1,57,1,"Cluster 9",56
"1361",1,57,2,"Cluster 1",9
"1362",1,57,2,"Cluster 10",47
"1363",1,57,2,"Cluster 11",1
"1364",1,57,2,"Cluster 12",13
"1365",1,57,2,"Cluster 2",112
"1366",1,57,2,"Cluster 3",23
"1367",1,57,2,"Cluster 4",64
"1368",1,57,2,"Cluster 5",44
"1369",1,57,2,"Cluster 6",6
"1370",1,57,2,"Cluster 7",43
"1371",1,57,2,"Cluster 8",61
"1372",1,57,2,"Cluster 9",21
"1373",1,58,1,"Cluster 1",45
"1374",1,58,1,"Cluster 2",39
"1375",1,58,1,"Cluster 3",62
"1376",1,58,1,"Cluster 4",3
"1377",1,58,1,"Cluster 5",35
"1378",1,58,1,"Cluster 6",166
"1379",1,58,1,"Cluster 7",68
"1380",1,58,1,"Cluster 8",24
"1381",1,58,1,"Cluster 9",3
"1382",1,58,2,"Cluster 1",4
"1383",1,58,2,"Cluster 10",2
"1384",1,58,2,"Cluster 11",5
"1385",1,58,2,"Cluster 12",44
"1386",1,58,2,"Cluster 13",38
"1387",1,58,2,"Cluster 2",52
"1388",1,58,2,"Cluster 3",24
"1389",1,58,2,"Cluster 4",24
"1390",1,58,2,"Cluster 5",6
"1391",1,58,2,"Cluster 6",23
"1392",1,58,2,"Cluster 7",22
"1393",1,58,2,"Cluster 8",5
"1394",1,58,2,"Cluster 9",2
"1395",1,59,1,"Cluster 1",1
"1396",1,59,1,"Cluster 10",3
"1397",1,59,1,"Cluster 11",44
"1398",1,59,1,"Cluster 2",40
"1399",1,59,1,"Cluster 3",11
"1400",1,59,1,"Cluster 4",3
"1401",1,59,1,"Cluster 5",4
"1402",1,59,1,"Cluster 6",21
"1403",1,59,1,"Cluster 7",36
"1404",1,59,1,"Cluster 8",27
"1405",1,59,1,"Cluster 9",14
"1406",1,59,2,"Cluster 1",107
"1407",1,59,2,"Cluster 2",44
"1408",1,59,2,"Cluster 3",157
"1409",1,59,2,"Cluster 4",23
"1410",1,59,2,"Cluster 5",13
"1411",1,59,2,"Cluster 6",6
"1412",1,59,2,"Cluster 7",130
"1413",1,60,1,"Cluster 1",4
"1414",1,60,1,"Cluster 10",20
"1415",1,60,1,"Cluster 11",42
"1416",1,60,1,"Cluster 12",61
"1417",1,60,1,"Cluster 13",11
"1418",1,60,1,"Cluster 14",15
"1419",1,60,1,"Cluster 2",24
"1420",1,60,1,"Cluster 3",14
"1421",1,60,1,"Cluster 4",22
"1422",1,60,1,"Cluster 5",52
"1423",1,60,1,"Cluster 6",22
"1424",1,60,1,"Cluster 7",88
"1425",1,60,1,"Cluster 8",53
"1426",1,60,1,"Cluster 9",10
"1427",1,60,2,"Cluster 1",29
"1428",1,60,2,"Cluster 10",15
"1429",1,60,2,"Cluster 11",5
"1430",1,60,2,"Cluster 12",11
"1431",1,60,2,"Cluster 13",4
"1432",1,60,2,"Cluster 14",54
"1433",1,60,2,"Cluster 15",15
"1434",1,60,2,"Cluster 2",16
"1435",1,60,2,"Cluster 3",5
"1436",1,60,2,"Cluster 4",29
"1437",1,60,2,"Cluster 5",27
"1438",1,60,2,"Cluster 6",10
"1439",1,60,2,"Cluster 7",1
"1440",1,60,2,"Cluster 8",7
"1441",1,60,2,"Cluster 9",2
"1442",1,61,1,"Cluster 1",47
"1443",1,61,1,"Cluster 10",51
