p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,pop,p1_id,p2_id
0.49291667,0.30200288,0.45064735,0.21983027,2.5743778,4.7133656,22,1,22
0.49486867,0.21128033,0.45172366,0.18150526,2.0151494,6.171098,22,1,22
0.46736643,0.27372548,0.49671325,0.17682256,3.2565815,5.373917,22,1,22
0.50313675,0.52160096,0.43312746,0.20001468,2.659999,3.7721825,22,1,22
0.46941856,0.40588698,0.48907366,0.3755911,1.0978105,2.7276971,22,1,22
0.4813168,0.3246198,0.4705851,0.34150296,1.6644974,3.833766,22,1,22
0.483659,0.4257974,0.4729197,0.37862134,1.8766332,1.8769686,22,1,22
0.48306644,0.49683437,0.48246494,0.38191083,1.5998673,1.6648604,22,1,22
0.46368363,0.28919834,0.5031256,0.13600145,1.9610173,5.492804,22,1,22
0.49265987,0.31404158,0.46348882,0.21571584,2.4914975,4.5994954,22,1,22
0.4542672,0.14786598,0.47279334,0.33032152,3.055695,5.315534,22,1,22
0.47201538,0.35653675,0.48769552,0.3188446,1.8102734,3.4950159,22,1,22
0.4300426,0.32096577,0.5208005,0.43309936,1.8291113,2.6156113,22,1,22
0.46847168,0.3932449,0.47286642,0.3519528,2.2214246,2.589991,22,1,22
0.45364952,0.34427968,0.48295116,0.33859032,1.9901178,3.3220286,22,1,22
0.46816984,0.11922419,0.49010342,0.41995138,1.5374538,4.95182,22,1,22
0.52698594,0.39356625,0.4445694,0.20161572,1.117631,4.3775625,22,1,22
0.48539668,0.38567147,0.4675349,0.3551879,2.2692885,2.9571862,22,1,22
0.47161928,0.1122753,0.46492448,0.14690451,1.7424997,6.5768423,22,1,22
0.49863636,0.1423308,0.47119963,0.092472434,1.9798735,7.2402368,22,1,22
0.49404827,0.53490335,0.45843935,0.5473313,1.3846451,0.5545237,22,1,22
0.49640977,0.35414484,0.4601918,0.39454505,1.4185095,3.2900915,22,1,22
0.47223958,0.46186218,0.46865427,0.33307505,1.9223917,2.1157923,22,1,22
0.45046267,0.12852335,0.51992345,0.33718413,2.1515708,4.8426228,22,1,22
0.47446322,0.51820123,0.49832207,0.3194592,2.3869283,2.0262046,22,1,22
0.45333543,0.54734564,0.47061744,0.38972202,1.8763207,1.1251317,22,1,22
0.50793946,0.2924378,0.4807442,0.4898363,1.891274,2.8457322,22,1,22
0.4894913,0.20479016,0.45959592,0.19437426,2.023332,5.5997305,22,1,22
0.45497462,0.20000029,0.4981127,0.25753278,2.991262,5.144522,22,1,22
0.44517928,0.3393517,0.4918955,0.21657264,1.6318088,4.354666,22,1,22
0.49033237,0.31696108,0.47192672,0.44658476,0.9471379,3.0584319,22,1,22
0.46424854,0.50948024,0.46273652,0.22670102,3.1224527,3.4298306,22,1,22
0.41555178,0.07957481,0.5140351,0.35322633,2.5861554,5.5246077,22,1,22
0.4779119,0.049606398,0.5164347,0.16559882,1.7598541,7.308453,22,1,22
0.4813693,0.291911,0.47334263,0.39960155,0.709128,3.2351513,22,1,22
0.45971408,0.4363482,0.47894868,0.27678263,2.4751062,2.9908726,22,1,22
0.49144676,0.040990695,0.46837866,0.31936735,1.0878072,6.745592,22,1,22
0.49645126,0.3944032,0.45861635,0.24416536,1.5285991,3.748876,22,1,22
0.46247563,0.38934374,0.4847558,0.2888686,2.1117358,3.576881,22,1,22
0.44734642,0.22981104,0.48156366,0.24302743,1.9299583,5.2525034,22,1,22
0.48730206,0.35871482,0.45804682,0.34992418,2.9758754,3.4874997,22,1,22
0.45604482,0.40393394,0.4781592,0.20501035,2.8918443,4.1768656,22,1,22
0.4292352,0.45030332,0.51971126,0.35786897,3.23879,2.278755,22,1,22
0.4600053,0.36139685,0.48807472,0.42280555,1.7906377,2.706571,22,1,22
0.46665996,0.27829936,0.48371965,0.31791776,2.4931464,4.412212,22,1,22
0.44021115,0.4832954,0.49618477,0.25668764,3.4729207,2.7312374,22,1,22
0.49170724,0.26945835,0.4555393,0.2983248,2.6649294,4.1111937,22,1,22
0.4170617,0.38016194,0.52141684,0.32698798,1.7893481,3.245403,22,1,22
0.49406043,-0.08262697,0.50623286,0.23359968,1.8236339,7.815894,22,1,22
0.4526939,0.06930931,0.5126215,0.6597757,1.5714226,2.6695943,22,1,22
0.46224904,0.43132323,0.4832561,0.37026304,2.1740692,2.543889,22,1,22
0.4564581,0.27662277,0.46171832,0.3452115,3.323145,3.8343954,22,1,22
0.4519928,0.35684237,0.49299294,0.39322245,2.1702476,3.0880184,22,1,22
0.4768456,0.23024821,0.46360543,0.39328396,1.6463541,4.126816,22,1,22
0.49925244,0.18998149,0.45490396,0.060970604,1.7992078,6.668708,22,1,22
0.4649241,0.46586186,0.46622673,0.34136212,2.6936657,2.3934917,22,1,22
0.49060184,0.24870336,0.45584726,0.38699222,1.992801,3.8989563,22,1,22
0.4775741,0.20086142,0.48465914,0.28222495,2.4672434,4.9082355,22,1,22
0.40386015,0.37447864,0.53652936,0.22160597,2.2813358,4.3106155,22,1,22
0.49067277,0.2166475,0.4717492,0.080878556,2.1756723,6.800454,22,1,22
0.4606311,0.13008755,0.50839585,0.25844702,0.8069773,6.5573297,22,1,22
0.43767884,0.20997658,0.47367814,0.46646446,1.6040028,3.860457,22,1,22
0.4760493,0.3481997,0.48278627,0.47875476,1.6930083,2.1695218,22,1,22
0.49493095,0.33307508,0.45446745,0.20962873,2.2652292,4.448678,22,1,22
0.51126915,0.41484353,0.45338938,0.37454206,1.5725384,2.8900466,22,1,22
0.46413046,0.26160544,0.49530014,0.48469532,1.0102501,4.2948184,22,1,22
0.45498696,0.27060202,0.47977197,0.36367926,2.217926,3.8678913,22,1,22
0.46229467,0.2679543,0.47767422,0.24768102,2.7065172,4.661403,22,1,22
0.49146184,0.4283247,0.4606518,0.43934655,2.0980885,1.5825093,22,1,22
0.46884894,0.50933665,0.47649965,0.401097,1.8988785,1.7644613,22,1,22
0.44169524,0.15004951,0.49292445,0.4135338,3.3996193,5.3357563,22,1,22
0.46182618,0.3729882,0.4731485,0.28340894,1.9831381,3.4005156,22,1,22
0.45417637,0.18617871,0.52084666,0.2016018,1.8656242,5.7349668,22,1,22
0.40383118,0.4862263,0.53695583,0.32297778,2.3966446,2.163962,22,1,22
0.45125127,0.48332542,0.46117845,0.35339046,3.1776614,1.6788745,22,1,22
0.4860744,0.27629673,0.48405272,0.13362162,1.8840859,5.961819,22,1,22
0.46433574,0.36629745,0.45538816,0.40455255,1.4602739,3.1454103,22,1,22
0.4362141,0.062176228,0.5152032,0.07574445,2.066093,8.137922,22,1,22
0.46597722,0.3937317,0.46990824,0.07627945,3.4982848,4.7794046,22,1,22
0.44302878,0.12201792,0.49071822,0.22123988,3.2235794,6.644813,22,1,22
0.4474309,0.24936797,0.5056312,0.30310196,2.45263,4.3026385,22,1,22
0.48452067,0.34537384,0.4567152,0.34521154,2.5253189,3.5467737,22,1,22
0.48157609,0.4701659,0.49988398,0.3488562,1.8849826,2.4347775,22,1,22
0.5040621,0.22977063,0.46012965,0.27754545,1.7630652,4.7329803,22,1,22
0.46250737,0.32581478,0.4724514,0.4576309,2.0514593,2.0788662,22,1,22
0.45442724,0.44161883,0.48278248,0.27484906,2.9459703,3.1729732,22,1,22
0.48628077,0.1784296,0.49963534,0.45428059,1.2531823,4.480775,22,1,22
0.4690028,0.48190272,0.46962783,0.40744838,2.607071,1.4006279,22,1,22
0.4184286,0.28719002,0.49704015,0.44468743,3.709258,2.9400916,22,1,22
0.44816518,0.49072725,0.48617616,0.3955011,1.3931869,1.7666459,22,1,22
0.44817358,0.5978949,0.4862015,0.341936,2.5256448,1.2040589,22,1,22
0.5030256,0.27716112,0.46065626,0.34488434,2.027441,3.50904,22,1,22
0.4348475,-0.02889742,0.5029801,0.21770439,3.5375383,8.260971,22,1,22
0.48707423,0.08787373,0.44904783,0.17733258,0.75539136,6.833494,22,1,22
0.44631884,0.41968185,0.47313282,0.32969308,3.6373248,2.2778792,22,1,22
0.45770505,0.4012441,0.48542747,0.32165116,1.507902,3.181699,22,1,22
0.46691018,0.26340374,0.46548316,0.29459205,2.584784,4.3501034,22,1,22
0.44452813,0.34252268,0.4914011,0.570448,2.2655635,1.7274262,22,1,22
0.4428102,0.36961675,0.49089172,0.3815074,1.0139611,2.7370832,22,1,22
0.46317413,0.46918914,0.49391127,0.34346515,2.1951299,2.217723,22,1,22
0.4684306,0.34373677,0.4781394,0.4068282,0.93722385,2.7254746,22,1,22
0.47092623,0.21041717,0.4800378,0.36315316,1.8524108,4.1097555,22,1,22
0.4507559,0.27102038,0.4548246,0.23442192,2.7996418,4.55555,22,1,22
0.46761352,0.4706428,0.46770805,0.42648828,2.191382,1.3894219,22,1,22
0.49818382,0.34894216,0.4548774,0.25884607,2.4930212,4.0466695,22,1,22
0.50212425,0.4032552,0.4497152,0.29505798,1.8175458,3.0362754,22,1,22
0.49153626,0.4273166,0.48611566,0.5211647,1.2191348,1.3043501,22,1,22
0.46208602,0.16893432,0.5049997,0.060190737,2.8788831,7.059123,22,1,22
0.4293017,0.46123537,0.49847022,0.33398682,2.8210793,2.2100728,22,1,22
0.45955464,0.44741505,0.49538824,0.39480022,2.1384063,2.2677064,22,1,22
0.44009286,0.38798308,0.49259695,0.46368304,2.0341876,2.2941349,22,1,22
0.41545367,0.17282248,0.5028522,0.10201992,3.49399,7.473913,22,1,22
0.47473493,0.41115618,0.47390258,0.31894553,2.4872613,2.932612,22,1,22
0.4749959,0.57208973,0.42950296,0.3999218,3.3554616,0.9675138,22,1,22
0.46951243,0.31945208,0.47912073,0.3903953,1.1656601,3.5671751,22,1,22
0.47293264,0.3097212,0.44365692,0.39711127,2.945212,2.8113964,22,1,22
0.41424453,0.31037426,0.5107508,0.3462894,3.8717098,3.4419594,22,1,22
0.47076434,0.5156776,0.458025,0.41400808,2.4954076,1.3726653,22,1,22
0.45578504,0.12392111,0.48751733,-0.0013641119,2.8014612,8.291183,22,1,22
0.49720028,0.3251662,0.46432808,0.28992307,2.7896245,3.759342,22,1,22
0.48731926,0.2689126,0.44813207,0.3238287,2.04894,4.152614,22,1,22
0.46772644,0.13309652,0.4704306,0.34453014,2.4629917,4.614705,22,1,22
0.42882553,0.15722135,0.51535875,0.2136738,2.2833054,6.504632,22,1,22
0.48840842,0.31199643,0.48834407,0.35883233,1.20792,3.597099,22,1,22
0.5167191,0.087690234,0.45655453,0.22971177,0.74004257,6.347753,22,1,22
0.4754745,0.26370528,0.46932662,0.31028986,2.006765,4.1304755,22,1,22
0.45799214,0.10207842,0.4818984,0.29903197,2.4465435,5.468424,22,1,22
0.49465385,0.1532194,0.4652749,0.25126284,2.1680708,6.0072947,22,1,22
0.4751329,0.19965431,0.48403,0.36514837,1.0070736,4.7184772,22,1,22
0.47142735,0.27904058,0.47627878,0.12279707,2.940766,5.635093,22,1,22
0.46683547,0.3818802,0.46485785,0.42562848,3.0903265,2.0152833,22,1,22
0.48942187,0.25230637,0.47282612,0.20521057,2.153247,5.6811204,22,1,22
0.48346147,0.43263346,0.48392135,0.3977218,1.9244416,2.2869675,22,1,22
0.42274246,0.3963519,0.487083,0.33737737,3.2384655,2.9318151,22,1,22
0.47292742,0.3573009,0.46699023,0.24285156,2.649326,3.862134,22,1,22
0.47201705,0.39076215,0.49299777,0.30099416,1.6246715,3.439977,22,1,22
0.49100572,0.4275825,0.45158714,0.49103624,1.8823012,1.5559727,22,1,22
0.44215375,0.4849093,0.49058944,0.3779642,2.8378458,1.4340588,22,1,22
0.46582794,0.31594843,0.46853322,0.36665997,2.1976125,3.6181629,22,1,22
0.45421547,0.31033704,0.50696963,0.22334324,1.1699826,4.5400553,22,1,22
0.4549495,0.3160436,0.47101238,0.3364988,2.8921783,3.8060493,22,1,22
0.43936995,0.26786026,0.4923716,0.39872032,2.6150665,3.8826416,22,1,22
0.42480293,0.34317923,0.48731136,0.37138557,2.7833858,2.953108,22,1,22
0.48942348,0.15312317,0.46717334,0.19765128,2.1976714,5.8949504,22,1,22
0.46977097,0.32805723,0.5129677,0.44149557,2.1985521,2.2531974,22,1,22
0.46312284,0.46591008,0.44713554,0.2694495,2.6230264,2.3812027,22,1,22
0.5030965,0.34791788,0.4666639,0.39029717,1.444129,3.1048496,22,1,22
0.4518142,0.2214751,0.48656675,0.15659323,2.5696568,5.837351,22,1,22
0.46222523,0.40490374,0.48388886,0.3438257,2.204879,3.1221573,22,1,22
0.47376543,0.32154608,0.47922668,0.28846282,1.234994,4.0957136,22,1,22
0.46598786,0.3479387,0.47684732,0.3471443,2.5767741,2.8389637,22,1,22
0.48388204,0.2855492,0.46880245,0.21035603,1.1543323,4.817636,22,1,22
0.46246487,0.1924711,0.47860062,0.51205873,1.694254,3.6201751,22,1,22
0.47788787,0.540091,0.4594581,0.29566538,2.6123924,1.9860814,22,1,22
0.47449264,0.46562153,0.4510942,0.4200654,2.9382093,1.7445397,22,1,22
0.46286723,0.30795962,0.4983592,0.4212135,1.4067574,3.1382232,22,1,22
0.45341557,0.3474393,0.5180468,0.27850613,2.859713,3.9475005,22,1,22
0.476357,0.5080916,0.46170506,0.2941647,2.2940886,2.6645794,22,1,22
0.47131744,0.21748257,0.47383398,0.024946094,2.3504965,6.8829026,22,1,22
0.48940212,0.56111985,0.4533375,0.38665032,1.9084857,1.2042,22,1,22
0.47172564,0.26768696,0.49353883,0.48143846,1.2576383,3.484441,22,1,22
0.44345638,0.4757735,0.4802711,0.37227067,3.4626002,2.3604035,22,1,22
0.43399578,0.3676971,0.49897456,0.41308224,2.5859723,3.7974143,22,1,22
0.46787563,0.3556337,0.46377492,0.24890372,2.7551136,4.183937,22,1,22
0.47852802,0.30324265,0.49606097,0.20910385,1.9952044,4.785852,22,1,22
0.46740675,0.26382953,0.47631437,0.3580721,2.2787719,3.8369846,22,1,22
0.47688627,0.34053716,0.48259667,0.29063755,2.081749,4.042133,22,1,22
0.46671253,0.17883223,0.4777118,0.31805444,2.3962224,4.8622456,22,1,22
0.46347243,0.5808759,0.45492074,0.40843678,3.9436426,0.6745789,22,1,22
0.4821671,0.30426073,0.49147782,0.36646414,2.2149014,3.4313312,22,1,22
0.46748933,0.44475827,0.46058413,0.3590674,3.2308693,2.3407433,22,1,22
0.46157494,0.34771186,0.4784434,0.45232037,2.1760018,2.680328,23,1,23
0.49094582,0.3015031,0.47767606,0.33919722,1.3728707,3.912518,23,1,23
0.47619927,0.07044335,0.47725433,0.2755747,1.1198043,6.7862644,23,1,23
0.47527188,0.20706952,0.48751396,0.27575505,1.5291027,6.020009,23,1,23
0.46487525,0.10994778,0.48305187,0.23754802,0.6640806,6.993189,23,1,23
0.49695346,0.3560872,0.46711817,0.41490623,2.1640055,2.691391,23,1,23
0.41016817,-0.008511856,0.5187644,0.13900915,3.2887344,8.143858,23,1,23
0.50450194,0.39016962,0.44973004,0.43138176,1.3901798,2.2782443,23,1,23
0.4576921,0.4528672,0.45947576,0.41495737,3.0021186,1.8247207,23,1,23
0.45442832,0.21832943,0.49950305,0.24550004,2.1328263,5.248095,23,1,23
0.4761416,0.4178484,0.48006964,0.40091705,1.9431365,2.5147326,23,1,23
0.50549126,0.16583739,0.4684067,0.26783192,0.69091547,5.858987,23,1,23
0.4317633,0.44956288,0.48221302,0.31601673,3.2223272,2.4256458,23,1,23
0.45083633,0.42745095,0.4966494,0.37395918,2.8072538,2.278974,23,1,23
0.4755786,0.17669013,0.48556927,0.22248013,1.7861469,5.755471,23,1,23
0.46055377,0.2226288,0.4711406,0.29631254,2.4761853,5.128073,23,1,23
0.48859426,0.37465724,0.45600963,0.44596016,2.7408352,2.3736753,23,1,23
0.4670297,0.08603595,0.5018109,0.28487092,1.4299306,6.323437,23,1,23
0.46740296,0.042436615,0.4715522,0.14131558,1.9912655,7.621936,23,1,23
0.4865775,0.44659147,0.4579646,0.45269188,0.79058444,1.5949805,23,1,23
0.4623428,0.38660818,0.46624994,0.37376374,2.7115188,2.7507877,23,1,23
0.4498956,0.23057784,0.48370078,0.40469277,1.8179762,4.052739,23,1,23
0.45688143,0.4843275,0.47722614,0.42395285,3.5811918,1.263628,23,1,23
0.4890099,0.46842992,0.45499495,0.3759661,3.79401,2.0308816,23,1,23
0.44918084,0.3439089,0.47466794,0.22706348,3.2071419,4.1403637,23,1,23
0.4605071,0.109288424,0.5018503,0.2337886,1.9857724,6.233153,23,1,23
0.4374736,0.3782796,0.48060727,0.27414274,2.889001,3.889791,23,1,23
0.43816543,0.15979776,0.4826916,0.37275156,2.8289826,4.617509,23,1,23
0.4389102,0.12475516,0.5277427,0.13028234,2.7636666,7.4872766,23,1,23
0.43088818,0.26154298,0.51512676,0.38640288,2.032227,3.6591454,23,1,23
0.43555436,0.3363935,0.46579713,0.4375745,3.1543581,2.474848,23,1,23
0.48108822,0.33135065,0.4787686,0.49071878,1.3653531,2.7048442,23,1,23
0.46921268,0.3625437,0.48094097,0.3827622,2.7073748,2.920815,23,1,23
0.48610273,0.21852979,0.45088774,0.18459257,2.0163503,5.453519,23,1,23
0.45416614,0.42177564,0.47350815,0.25392818,3.793367,3.5132065,23,1,23
0.49306804,0.23919144,0.4508271,0.27527004,1.7162054,4.932712,23,1,23
0.485937,0.07122561,0.44709358,0.19952339,1.9481,6.956829,23,1,23
0.43826517,-0.16660959,0.50406384,-0.02163884,3.9889035,10.683462,23,1,23
0.45506117,0.19018805,0.49452186,0.3192384,2.412777,4.848071,23,1,23
0.45217863,0.4981411,0.46194777,0.34190208,4.370923,1.8773894,23,1,23
0.5140295,0.14609715,0.4464348,0.39356816,0.86233056,5.482146,23,1,23
0.46985903,0.2219047,0.46155703,0.439265,2.7200878,3.6723714,23,1,23
0.50958246,0.340285,0.44132304,0.39433247,2.0181253,2.9738874,23,1,23
0.49183798,0.12506033,0.481109,0.41388282,0.9184389,4.8195696,23,1,23
0.46460474,0.2694827,0.5095276,0.41230017,2.7658381,3.4123201,23,1,23
0.47582865,0.30983213,0.45752615,0.28071174,2.5197628,3.8180158,23,1,23
0.4602364,0.18293878,0.4800065,0.4070418,2.1718411,4.5117164,23,1,23
0.4854394,0.22428575,0.4663553,0.3867173,2.22791,4.4453554,23,1,23
0.44469887,-0.025393471,0.5150799,0.1779457,1.4923437,8.108494,23,1,23
0.48295745,0.26654476,0.4446357,0.2956,2.4876943,4.4865203,23,1,23
0.5048522,0.27162147,0.47263017,0.17168872,1.103146,5.650792,23,1,23
0.45880362,0.043717742,0.5044708,0.06694558,1.410475,8.063213,23,1,23
0.49272048,0.4684248,0.4749541,0.39776546,2.1828675,2.0733957,23,1,23
0.46841577,0.3512636,0.4834715,0.33885095,1.8540031,3.4115078,23,1,23
0.4032136,0.1757966,0.5172212,0.33156163,2.4266472,6.0158443,23,1,23
0.47750512,0.28629407,0.4580172,0.321128,1.8851705,4.1517525,23,1,23
0.48118088,0.4058304,0.46184638,0.3317184,1.7206912,2.7431087,23,1,23
0.48814267,0.2519752,0.48605528,0.25393933,1.3246652,5.075636,23,1,23
0.48599243,0.23433203,0.4718193,0.303733,1.3126382,5.0374837,23,1,23
0.4866296,0.25461084,0.4610722,0.42351258,1.6089927,3.6062703,23,1,23
0.48700345,0.08979148,0.46466395,0.19641444,2.441204,6.618436,23,1,23
0.47143745,0.19777313,0.47247037,0.31699818,2.0448015,4.721432,23,1,23
0.45438457,0.17538238,0.46810898,0.22103478,1.5429368,5.4828815,23,1,23
0.5053546,0.3291265,0.45259878,0.26441523,0.9650067,4.2578387,23,1,23
0.44080734,0.5689403,0.49388948,0.24608918,3.338812,2.2354078,23,1,23
0.5042931,0.4361185,0.49184898,0.4343588,2.1331456,1.7982548,23,1,23
0.42128068,0.119842455,0.47930953,0.3567074,2.3707457,5.420352,23,1,23
0.46045455,0.40858138,0.4658429,0.49002966,2.800464,1.620353,23,1,23
0.47423565,0.2508204,0.47538468,0.37808055,2.1169145,4.197831,23,1,23
0.42942804,0.27889457,0.48659357,0.41610968,3.5349712,3.529362,23,1,23
0.41144025,0.4440556,0.48897922,0.1845714,5.4156013,3.8382921,23,1,23
0.4429652,0.49373367,0.4972645,0.44820744,2.745291,1.2174958,23,1,23
0.4724915,0.123074144,0.50350726,0.15211362,1.439008,7.2383337,23,1,23
0.4849711,0.43565077,0.4561903,0.35118645,2.2190423,3.1524773,23,1,23
0.48631176,0.44868055,0.46497592,0.39491662,1.6818808,2.1169348,23,1,23
0.4362316,0.5430068,0.47994277,0.2490573,3.8670278,2.509974,23,1,23
0.4607308,0.14847082,0.49744767,0.080435544,2.787018,6.9242306,23,1,23
0.51702064,0.31760433,0.44227308,0.30973685,1.2551985,3.8706965,23,1,23
0.44908103,0.3649735,0.50445783,0.5154896,1.5609179,1.5681671,23,1,23
0.4737587,0.45402282,0.48700514,0.36192137,1.4519622,2.54357,23,1,23
0.47624433,0.35293955,0.47082415,0.44314134,2.1681123,2.4188054,23,1,23
0.48745915,0.20289165,0.46736276,0.3531784,1.9575863,4.2362213,23,1,23
0.4382981,0.399385,0.45921353,0.39245358,4.2934523,2.3846974,23,1,23
0.47963375,0.42804945,0.5009253,0.3930024,1.2128379,2.1677263,23,1,23
0.46317708,0.4990623,0.4637721,0.46269554,2.4586992,0.93167835,23,1,23
0.4962008,0.3631067,0.47552148,0.40129736,1.5972025,3.010336,23,1,23
0.4872258,0.22449628,0.46240824,0.20069823,1.1476346,6.1680846,23,1,23
0.44258568,0.16280778,0.46295306,0.32178417,2.9314418,4.8617706,23,1,23
0.43462762,0.35746554,0.49628797,0.36615747,2.8779733,3.251373,23,1,23
0.46074846,0.2695221,0.47400585,0.3381802,2.58314,4.0183754,23,1,23
0.4929223,0.12525178,0.46878397,0.07274625,1.188242,7.596069,23,1,23
0.4793091,0.42842624,0.4598616,0.35228458,1.6774659,2.688052,23,1,23
0.50612664,0.34282255,0.451946,0.4255139,1.3894693,2.9303148,23,1,23
0.46477446,0.37611684,0.4829003,0.3759284,3.0178542,2.8768048,23,1,23
0.447788,0.40072384,0.46889636,0.30225015,4.0686073,3.205445,23,1,23
0.48504302,0.20430416,0.46593955,0.38744363,1.7041707,4.3674817,23,1,23
0.4286354,0.38985592,0.486188,0.3797772,2.987217,2.4572744,23,1,23
0.46515164,0.21329442,0.49417573,0.4121422,2.7696922,3.7617352,23,1,23
0.45600554,0.34854114,0.47965693,0.47234806,1.5864893,2.4441247,23,1,23
0.5357916,0.22454128,0.42326516,0.25428206,1.591538,5.7228737,23,1,23
0.45920458,0.3989281,0.45340782,0.23882242,2.958372,3.5619378,23,1,23
0.47760087,0.09869765,0.48003086,0.19851992,1.3175012,6.867701,23,1,23
0.46167517,0.21250783,0.52560174,0.2970618,2.4303045,4.5828457,23,1,23
0.4408322,0.26729918,0.50591034,0.3817728,2.2635198,3.9167027,23,1,23
0.48960942,-0.056078643,0.45966503,0.25015885,2.2064471,7.988969,23,1,23
0.4955931,0.05034084,0.48139232,0.4086302,0.9857535,5.743473,23,1,23
0.4930154,0.1549386,0.46578506,0.22870463,1.4251575,6.2493324,23,1,23
0.4641007,0.072147846,0.47531718,0.14055946,2.0712957,7.608274,23,1,23
0.455208,0.4467741,0.48384303,0.21767774,3.0293531,3.6947336,23,1,23
0.51509136,0.52140653,0.42803687,0.41279206,2.555358,1.5158336,23,1,23
0.46760923,0.43524992,0.4572184,0.37512717,2.0779908,2.3889763,23,1,23
0.4578192,0.085340425,0.5041578,0.18165931,1.9983023,6.826041,23,1,23
0.48252738,0.3594671,0.46466804,0.27607554,2.5130858,3.9498487,23,1,23
0.4723951,0.38520393,0.44057637,0.19914073,2.9640632,3.963663,23,1,23
0.5139566,0.4571555,0.4378416,0.29251707,1.3682649,3.3711493,23,1,23
0.4816251,0.3575594,0.47414398,0.3868785,2.1646557,3.2780666,23,1,23
0.46017247,0.3405954,0.4782685,0.29620537,2.627023,4.016252,23,1,23
0.4740435,0.24412315,0.47715896,0.30351743,2.081791,4.5826025,23,1,23
0.47009107,0.0045009553,0.47686335,0.38803032,1.1614184,6.2161436,23,1,23
0.49778563,0.1971615,0.46104428,0.2301988,1.6792088,5.273526,23,1,23
0.48549935,0.5125979,0.45545304,0.41413283,1.6916394,1.2362596,23,1,23
0.4529866,0.3323606,0.45289084,0.2774591,4.1560664,4.085577,23,1,23
0.49011105,0.43755227,0.4380856,0.46945012,3.5975008,1.8369026,23,1,23
0.45326445,0.37369663,0.49480847,0.5187923,2.2722719,1.7342098,23,1,23
0.4894981,0.37858945,0.45180914,0.4477656,0.84660506,3.018656,23,1,23
0.4851337,0.26007986,0.4740362,0.27479362,1.5212243,4.575345,23,1,23
0.4484994,0.45470825,0.48795578,0.3351885,1.9177014,2.6641545,23,1,23
0.45852366,0.29034552,0.4808615,0.36475545,1.8201603,3.741992,23,1,23
0.49237943,0.38941526,0.48475388,0.31498665,1.9501033,3.0687828,23,1,23
0.42338637,0.03171727,0.50395757,0.24837328,2.978469,6.729342,23,1,23
0.4979194,-0.047431037,0.46064648,0.17696619,2.1769443,8.173531,23,1,23
0.52782255,0.14671934,0.46376395,0.2373765,1.2857847,6.2132607,23,1,23
0.4819806,0.3543,0.48736212,0.25414085,2.5569375,3.8265347,23,1,23
0.44500664,0.31376007,0.47366697,0.32023323,2.6918314,3.7159328,23,1,23
0.45781374,0.36475235,0.510324,0.41482827,2.0364578,2.7577434,23,1,23
0.5184474,0.034547195,0.4284656,0.109911144,1.1457541,9.034849,23,1,23
0.49419355,0.22988522,0.47258684,0.5926893,1.436154,2.595786,23,1,23
0.45593315,0.42355707,0.48893893,0.26132393,2.5649362,3.0839205,23,1,23
0.4703667,0.21789181,0.49368933,0.32242227,1.8359332,4.2787333,23,1,23
0.49731627,0.17988469,0.44212404,0.07287103,0.58583534,7.768641,23,1,23
0.48400074,0.18215683,0.4780341,0.46724695,1.1832111,4.0201893,23,1,23
0.45549113,0.3448179,0.48199916,0.25129443,2.1541336,4.426836,23,1,23
0.4552704,0.37453097,0.50293255,0.42606017,2.6618154,2.2857184,23,1,23
0.46212068,0.29684663,0.499004,0.38214672,2.201624,3.5564513,23,1,23
0.4919534,0.4314579,0.451279,0.42556906,3.37082,2.1579466,23,1,23
0.42748705,0.2308985,0.5042251,0.27055368,3.1268415,5.015668,23,1,23
0.5522374,0.2672801,0.44928122,0.4119587,0.9329545,3.199595,23,1,23
0.508532,-0.0052114725,0.4586162,0.22398813,1.9160695,7.400587,23,1,23
0.45936835,0.46237624,0.47790727,0.415958,2.7392669,1.9004984,23,1,23
0.47593176,0.40870333,0.46890986,0.38297626,1.2588241,2.2350254,23,1,23
0.49043852,0.26029068,0.483181,0.39335126,0.8054101,4.0032206,23,1,23
0.4613021,0.3906055,0.46977895,0.33034542,3.3303401,3.037371,23,1,23
0.5034734,0.15770023,0.4724505,0.27364555,0.82046837,6.1022296,23,1,23
0.48695576,0.19633223,0.47493216,0.16164376,0.038063914,7.239988,23,1,23
0.49633774,0.375895,0.47675925,0.37105554,1.2739385,2.841896,23,1,23
0.44661367,0.3105824,0.49258244,0.44087163,3.1009777,2.9598293,23,1,23
0.4181653,0.3461351,0.47643092,0.34814322,3.3958921,3.6995604,23,1,23
0.51385856,0.09517215,0.42889145,0.25674158,0.97068745,6.356263,23,1,23
0.5372698,0.37090936,0.42878935,0.50688154,2.8395348,2.5465739,23,1,23
0.4921774,0.29462412,0.45684552,0.32958546,0.80032605,4.290457,23,1,23
0.4945093,0.41551885,0.4791737,0.31326926,2.6378963,2.9894574,23,1,23
0.47517642,0.39464456,0.45695543,0.42914796,2.525886,2.29215,23,1,23
0.44167417,0.3625205,0.5048925,0.4254811,2.4439344,2.6811085,23,1,23
0.49094197,0.3001007,0.47485268,0.5125327,2.0029566,3.0866418,23,1,23
0.48576087,0.43924066,0.44867986,0.4451315,2.2914264,1.8127615,23,1,23
