p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,data_type
0.47684005,0.13407493,0.48003757,-0.040638715,3.0252461,8.361258,train_pred
0.4565684,0.16613305,0.459093,0.356592,1.9955616,4.995179,train_pred
0.46542615,0.32156664,0.48919424,0.11291894,3.070114,5.0881176,train_pred
0.5076075,0.35641432,0.4651508,0.07129524,-0.17335057,7.2426577,train_pred
0.4897441,0.17331043,0.47269323,0.3608238,1.1505212,5.192273,train_pred
0.489764,0.19797722,0.47135925,0.22154032,2.3243837,5.2856956,train_pred
0.450753,0.45841217,0.49565414,0.16091292,2.7919245,3.5797727,train_pred
0.47071102,0.26474965,0.48150137,0.35766375,1.7120602,4.0785084,train_pred
0.41921192,0.48346084,0.5142337,0.4599571,2.0625038,1.1123254,train_pred
0.48471993,0.2663991,0.46153155,0.3260734,1.3677164,4.0303826,train_pred
0.48733816,0.30651176,0.47354385,0.48676947,1.9556729,2.7837815,train_pred
0.44818327,0.26635212,0.5047707,0.4930377,1.471863,2.880995,train_pred
0.46363103,0.19762453,0.4904778,0.1931122,1.9369328,5.695763,train_pred
0.49433172,0.40986124,0.4748554,0.41254216,2.5032997,2.5943794,train_pred
0.4586711,0.30984178,0.48507312,0.3541432,2.4235125,3.8360577,train_pred
0.48354948,0.48452693,0.4888032,0.57497966,1.5081406,0.3570369,train_pred
0.47623003,0.58464956,0.46146685,0.34289038,2.922933,1.3993182,train_pred
0.4440207,0.4821957,0.48196712,0.3326043,2.6974146,1.5824158,train_pred
0.45363984,0.33373237,0.48672506,0.34091353,1.4861064,3.2769156,train_pred
0.4831892,0.33708945,0.4930411,0.4663557,1.7962737,2.6998749,train_pred
0.47996855,0.26079923,0.49327573,0.36888474,2.1729798,3.4931633,train_pred
0.5122497,0.3752159,0.46361312,0.35975778,2.0785372,2.7957194,train_pred
0.47251007,0.12101999,0.48843697,0.16519348,1.0231831,6.8989577,train_pred
0.45315334,0.15761569,0.5131956,0.47652966,2.523651,3.939793,train_pred
0.50560457,0.23922099,0.45345914,0.18984714,2.3975253,5.235669,train_pred
0.4601495,0.2997325,0.49665475,0.23039721,1.7501104,4.430293,train_pred
0.4695014,0.20170265,0.47791937,0.1705938,1.8221481,6.2762837,train_pred
0.49652904,0.28794226,0.464742,0.62004215,0.83178425,1.7308925,train_pred
0.44880605,0.45308173,0.49583033,0.34664115,1.4467688,2.3143945,train_pred
0.44541633,0.0070084333,0.5105226,-0.119678795,3.5006535,10.279686,train_pred
0.48808715,0.465113,0.45381895,0.15124936,2.7613242,3.5976238,train_pred
0.5166678,0.10408757,0.43993872,0.09387362,2.316165,7.4150167,train_pred
0.4639954,0.3594282,0.4864332,0.405315,1.8649352,2.7506742,train_pred
0.45355895,0.41599557,0.4764269,0.389544,2.8927765,2.050074,train_pred
0.48758775,0.289519,0.45939273,0.26588053,1.8948264,4.794118,train_pred
0.4567014,-0.0259763,0.48439342,-0.15195721,1.6339315,10.929092,train_pred
0.48012805,0.12091008,0.4897756,0.039672315,4.3632045,7.0150065,train_pred
0.45934814,0.20170036,0.4875079,0.3897441,2.7562091,4.056226,train_pred
0.48374933,0.3351302,0.46543288,0.31134266,2.157351,3.7040987,train_pred
0.49133313,0.44748867,0.45958155,0.27791774,1.5793458,2.9471784,train_pred
0.48193976,0.37248796,0.46980625,0.3294466,1.192615,3.2784154,train_pred
0.48789176,0.4666228,0.4728023,0.37462214,1.6953864,2.1941285,train_pred
0.47867572,0.051067427,0.48208094,0.3237149,2.9509008,5.9620504,train_pred
0.5134164,0.037238866,0.46800613,0.025713146,1.2016264,8.554829,train_pred
0.470107,0.46394473,0.48446557,0.37097415,2.318424,1.9685482,train_pred
0.49546784,0.3449797,0.43172812,0.27855074,2.4934611,3.6018295,train_pred
0.50550306,0.4011661,0.4455828,0.3361237,2.1718838,2.2343113,train_pred
0.4397404,0.4586581,0.49605766,0.3959429,2.5059543,1.7265435,train_pred
0.47740328,0.30192396,0.48429745,0.34620818,1.5931201,3.7029247,train_pred
0.4861301,0.36582136,0.4634419,0.5526621,1.6930568,1.8549483,train_pred
0.4772164,0.6237409,0.46808195,0.4008401,2.9097185,0.5086846,train_pred
0.48889983,0.42190433,0.45744032,0.36653924,1.4321536,2.68219,train_pred
0.49053767,0.48502028,0.4680619,0.30859232,2.4044063,2.3099804,train_pred
0.4955715,0.2609135,0.47087175,0.28444037,0.88574445,4.49309,train_pred
0.46033904,0.1825093,0.49575314,0.23843384,2.989335,5.349303,train_pred
0.47982278,0.35444352,0.47794852,0.41550642,1.8457327,2.3631601,train_pred
0.4858301,0.083471015,0.46890515,0.31191522,1.987848,6.221609,train_pred
0.4636341,0.41756663,0.49874622,0.33924136,2.8363874,3.2223797,train_pred
0.4921422,0.37274092,0.4812774,0.33114195,1.2572768,3.370163,train_pred
0.50206244,0.114679635,0.45404816,0.42025343,0.6502515,4.606783,train_pred
0.4828701,0.09182151,0.47164896,0.31085724,1.3116581,5.8114057,train_pred
0.4922845,0.22705242,0.4451382,0.15288673,3.094763,6.0725102,train_pred
0.4732147,0.16860995,0.5082295,0.047085017,1.4373302,7.387394,train_pred
0.50787336,0.44737774,0.46057507,0.3962335,1.3327053,2.331262,train_pred
0.46290234,-0.112895906,0.51488423,-0.31469694,2.139935,11.570566,train_pred
0.49530116,0.44286272,0.44752115,0.42030808,1.5967108,1.5487449,train_pred
0.44885933,0.43908685,0.48767006,0.37283155,2.586725,2.211196,train_pred
0.4565487,0.05576928,0.4925487,0.11171736,0.59091544,8.183098,train_pred
0.47143415,0.38158318,0.46948063,0.29065973,1.1176523,3.1723495,train_pred
0.5285692,0.44173065,0.43100667,0.35756466,2.6994767,1.7699821,train_pred
0.45817113,-0.06658146,0.53185713,-0.08429274,2.2660766,10.52911,train_pred
0.51327,0.30989474,0.4473732,0.22862609,2.5606582,4.8075523,train_pred
0.4711536,0.23800482,0.5062507,0.3263024,2.1749675,4.585561,train_pred
0.50118476,0.3377331,0.46192786,0.22859794,1.911905,4.5256596,train_pred
0.43124396,0.1741311,0.531698,0.2730187,2.2863028,5.3092327,train_pred
0.46556512,0.36880127,0.4833369,0.30606422,1.456393,3.3851352,train_pred
0.45630562,0.22445902,0.47311738,0.39284566,0.745795,3.523754,train_pred
0.463962,0.42426994,0.47056964,0.36964187,2.1365528,2.3827267,train_pred
0.4756094,0.2572776,0.48282787,0.528038,1.5628915,2.897962,train_pred
0.48088467,0.40218216,0.47031188,0.37188873,2.3261552,2.9640665,train_pred
0.4494063,0.38804185,0.49118376,0.4315039,1.8896971,2.421804,train_pred
0.45934886,0.33945787,0.4882575,0.43687302,2.078322,2.8376355,train_pred
0.46502227,0.112960845,0.50491345,0.009922117,1.4942915,8.443622,train_pred
0.4439128,0.28461865,0.50645083,0.36861157,2.3887208,3.4445043,train_pred
0.47690412,0.35260507,0.45897925,0.43839943,1.7186213,2.3154364,train_pred
0.4747767,0.25198534,0.48159137,0.25147998,1.7678375,4.8731265,train_pred
0.4987364,0.44000158,0.45906946,0.40427357,2.3493788,1.766335,train_pred
0.48855492,0.19721293,0.48353198,0.3615579,1.3274953,4.5658135,train_pred
0.46688515,-0.06925681,0.4934737,0.16249257,1.7845762,8.094835,train_pred
0.4703705,0.5078535,0.46647194,0.3872201,1.6210123,1.430233,train_pred
0.48105693,0.3405677,0.48878345,0.37260473,1.5550835,3.0863698,train_pred
0.46549457,0.29868734,0.4740545,0.30770743,2.0162086,3.943571,train_pred
0.40051177,0.09950709,0.5146463,0.19656086,3.7416265,7.241282,train_pred
0.49960646,-0.038635194,0.5006953,-0.010281473,0.7676709,10.415717,train_pred
0.48801595,0.40196803,0.46720576,0.4033477,2.6680713,2.4041371,train_pred
0.46164688,0.4754759,0.48832044,0.5085994,2.3991683,0.61567056,train_pred
0.44935495,0.43329155,0.50720495,0.42916536,1.4123458,2.3921018,train_pred
0.48965442,0.44746917,0.45498478,0.37450993,2.3073974,2.0544903,train_pred
0.4627329,0.25386494,0.5067241,0.19955255,2.2772737,5.225513,train_pred
0.48428366,0.26388684,0.4687728,0.5032303,1.652816,2.9534612,train_pred
0.48782137,0.44607744,0.47772428,0.36109737,2.544789,2.2452314,train_pred
0.4703678,0.5897485,0.46139416,0.3489351,3.4340699,1.2946808,train_pred
0.45552722,0.4032575,0.47984934,0.39774352,1.9229085,2.2031598,train_pred
0.48663446,0.025936157,0.4680665,0.27912116,1.8469901,6.7740965,train_pred
0.4733408,0.3885867,0.47669214,0.33099076,2.2909892,2.823193,train_pred
0.4486643,0.22741482,0.5013064,0.28390142,1.9226726,4.9944725,train_pred
0.47988942,0.37294447,0.45360452,0.2979939,3.1184697,2.9874105,train_pred
0.4790589,0.21290047,0.4843885,0.52895975,1.5244318,2.8549833,train_pred
0.49265766,-0.028561711,0.47866702,-0.023351312,2.6148605,8.77021,train_pred
0.47615784,0.28485373,0.50063866,0.19479625,0.737627,5.2633,train_pred
0.44512546,0.4879168,0.49583736,0.2190404,4.190216,3.2130666,train_pred
0.49086216,0.45849296,0.45124078,0.33502778,1.7160244,2.2564945,train_pred
0.47262856,0.12721762,0.49302346,0.100174084,2.328492,7.4103365,train_pred
0.4582973,-0.10161789,0.4895256,0.10508107,2.4536686,8.735737,train_pred
0.4644715,0.6396142,0.46279183,0.39965865,3.7619185,0.7535466,train_pred
0.5070442,0.43173808,0.47350696,0.56927234,1.3950768,1.1086237,train_pred
0.49117607,0.24662636,0.45341197,0.2574095,2.2961662,4.5544357,train_pred
0.49371144,-0.03209585,0.48401618,-0.06432849,2.403156,9.799411,train_pred
0.49369022,0.5152313,0.45472988,0.2777153,4.022879,2.6277418,train_pred
0.5268195,0.30734113,0.45441428,0.37365735,1.2045842,3.6655965,train_pred
0.48030925,0.37948477,0.450713,0.42741865,1.3980573,2.3201334,train_pred
0.47391376,0.4595669,0.45977613,0.30841258,1.5719683,2.265211,train_pred
0.46339044,0.48862967,0.51867616,0.43811166,2.228048,0.9966569,train_pred
0.49639207,0.21611495,0.46835685,0.21567868,1.8134083,5.457439,train_pred
0.496048,0.33833772,0.4371262,0.3733259,1.9459693,3.2249365,train_pred
0.43897492,0.4621878,0.48432422,0.38757616,1.7538643,2.0896153,train_pred
0.4464204,0.25476578,0.49731916,0.3627389,1.3950379,3.7597613,train_pred
0.44209892,0.4713948,0.5083755,0.16449074,2.6084511,3.9940844,train_pred
0.47867942,0.4331239,0.462078,0.27271515,3.0407572,3.2165763,train_pred
0.4541498,0.44302604,0.5020636,0.3652801,2.176311,2.448615,train_pred
0.49927822,0.28653103,0.4385664,0.32732397,1.7037714,4.148806,train_pred
0.46079108,0.30830368,0.50066215,0.32678422,2.5959198,3.5281222,train_pred
0.46567765,0.3528602,0.48907524,0.390267,2.3832526,2.5962522,train_pred
0.50694954,0.3374088,0.44148543,0.28629673,1.7893908,3.7142563,train_pred
0.4539256,0.24448645,0.49625698,0.39501727,2.4668071,3.6937833,train_pred
0.46588105,0.5209962,0.47524107,0.33483523,2.4815733,1.9078959,train_pred
0.48072076,0.4662177,0.4881188,0.30177477,0.9896128,3.1502998,train_pred
0.5168557,0.2799134,0.4569507,0.30854017,0.88892597,4.294864,train_pred
0.45334938,-0.14150769,0.49094424,-0.16716272,1.9833933,12.300751,train_pred
0.43619615,0.48894495,0.5183168,0.3691418,2.2982388,1.7383621,train_pred
0.46378317,0.41908616,0.50306517,0.43494955,0.9892086,2.124163,train_pred
0.43904844,0.5202239,0.49430427,0.39952576,1.9031401,1.22104,train_pred
0.47095147,0.4186696,0.48234043,0.4201171,2.449613,1.8881044,train_pred
0.45196646,0.39600232,0.48317978,0.3706826,2.2085264,2.343853,train_pred
0.44706154,0.48563123,0.52761835,0.45842487,3.288108,1.9351048,train_pred
0.44531214,0.1353054,0.5506112,0.5668126,1.2219118,2.6246269,train_pred
0.53089154,0.24581501,0.4340753,0.47916144,1.0535808,3.03392,train_pred
0.4911596,0.10834175,0.45601305,0.21862322,2.0943832,6.187296,train_pred
0.5267626,0.33529598,0.43437853,0.43980664,0.8248437,2.902955,train_pred
0.46369597,0.4962897,0.5058625,0.40155697,2.2472985,2.2951498,train_pred
0.5108389,0.635997,0.44777948,0.27410793,2.9035804,1.611992,train_pred
0.4429092,0.5134828,0.5210106,0.31993234,2.3751707,1.8082306,train_pred
0.48960003,0.32264572,0.4589965,0.24521205,1.5083472,4.2713356,train_pred
0.4771918,0.21373835,0.4933596,0.29588097,0.9925259,4.9604583,train_pred
0.48698127,0.27726626,0.4823674,0.31404784,1.7658365,4.750141,train_pred
0.49576813,0.10157714,0.44399095,0.26735717,2.2126954,5.901572,train_pred
0.48323476,0.14657763,0.453597,0.09941366,1.6886243,7.22451,train_pred
0.50050217,0.28790408,0.44396493,0.31749701,1.106977,4.0320163,train_pred
0.4364086,0.19148356,0.50704926,0.27438283,2.6788595,4.9329243,train_pred
0.46681935,0.04077494,0.50640756,0.35778147,2.6509776,5.780256,train_pred
0.50314593,0.27831656,0.4659258,0.27164274,1.0415869,4.2054386,train_pred
0.49225977,0.47853494,0.45557746,0.31604832,1.8887188,2.7119527,train_pred
0.44872487,0.35522866,0.4913358,0.27020913,1.9144231,4.0905666,train_pred
0.49370185,0.32937443,0.46382284,0.27843094,2.4477186,3.6989944,train_pred
0.46511617,0.14539309,0.5016642,0.42145535,1.9664369,3.9831657,train_pred
0.46590164,0.37931436,0.4797211,0.34572655,1.9220389,3.2963953,train_pred
0.46877125,0.45262814,0.47860283,0.37650433,2.585231,1.8480647,train_pred
0.51218206,0.110349685,0.45442638,0.029881567,1.3125124,7.7218456,train_pred
0.453356,0.4593644,0.4750682,0.3760487,3.205369,1.8824757,train_pred
0.42443004,0.45608768,0.5078331,0.4220405,3.3007715,1.6799654,train_pred
0.49668568,0.34491846,0.46772397,0.3833441,1.5678802,2.8259044,train_pred
0.50257045,0.100360334,0.48688155,-0.0135989785,2.265892,8.4044695,train_pred
0.47718886,0.3410556,0.49245816,0.4016669,2.1940155,2.8394186,train_pred
0.48218417,0.47111478,0.4798408,0.43155158,2.701926,1.8973558,train_pred
0.47396737,0.4672758,0.45919594,0.2787102,2.6172173,2.5102673,train_pred
0.4835966,0.377551,0.45379394,0.34934908,2.3444128,2.7373898,train_pred
0.43937373,0.11348921,0.51706487,0.4600141,3.0438194,4.0043936,train_pred
0.4935026,0.54505754,0.45792928,0.37220654,1.6212385,1.0385568,train_pred
0.46453264,0.4514633,0.48669985,0.36004257,3.2362108,1.6395345,train_pred
0.44701847,0.41944146,0.49096432,0.42538443,2.9029539,2.3465903,train_pred
0.44903445,0.38305256,0.49196744,0.43831906,3.0252397,1.7484636,train_pred
0.4597319,0.525919,0.46579593,0.21210572,3.364719,3.024084,train_pred
0.45396096,0.30333075,0.49353182,0.35784486,2.4094255,3.3711069,train_pred
0.44393268,0.20151134,0.49718568,0.11933686,2.711927,6.026249,train_pred
0.48727563,0.024928443,0.46669838,0.17894033,1.4874399,7.6411667,train_pred
0.45568633,0.35630614,0.48185265,0.2117767,2.254663,4.0079007,train_pred
0.47242084,0.2875955,0.46469536,0.24065703,2.7418628,4.694007,train_pred
0.5005422,0.39756235,0.45532286,0.28702903,1.3340783,3.490869,train_pred
0.513758,0.24451104,0.46327528,0.3307826,1.7289629,4.1025686,train_pred
0.39927116,0.32903022,0.50221926,0.33245653,3.507295,3.3843493,train_pred
0.46242097,0.18183202,0.5123734,0.06131947,2.4578514,7.24398,train_pred
0.42469722,0.36825907,0.5173445,0.39712495,3.10502,2.2221332,train_pred
0.43409842,0.28116065,0.5128501,0.38910133,2.3301668,3.2792683,train_pred
0.4951204,0.3063192,0.48986405,0.33998322,1.7593622,3.5764012,train_pred
0.48552597,0.2350488,0.46805337,0.32411444,2.0714924,4.289112,train_pred
0.5074935,0.21646702,0.47578025,0.09824228,1.3887262,6.7585254,train_pred
0.47314906,0.1473642,0.46232218,0.30695724,2.7001054,5.302472,train_pred
0.44371575,0.17484993,0.47036982,0.11209491,3.2960753,6.1758413,train_pred
0.4543542,0.30380693,0.47505477,0.31016204,1.7110952,3.9638686,train_pred
0.45910513,0.18670027,0.48192182,0.18913083,2.35786,5.381233,train_pred
0.47107708,0.41355535,0.48958734,0.27419788,1.9610133,3.417945,train_pred
0.45689127,0.42947215,0.48606643,0.31906927,2.2979822,3.0795546,train_pred
0.4990045,0.4061327,0.46248013,0.29669404,1.9952574,2.8568761,train_pred
0.45395413,0.33945888,0.5130365,0.4032597,1.5519452,3.457871,train_pred
0.4971731,0.31924713,0.43813357,0.32779697,2.28344,3.3469374,train_pred
0.4567333,0.235607,0.48625898,0.16066757,1.8326845,5.6734405,train_pred
0.47336528,0.4312907,0.47855854,0.31080943,1.6079482,3.0374854,train_pred
0.4917585,0.4061058,0.45972553,0.32628044,1.7341784,2.6810567,train_pred
0.44090188,0.39789674,0.4849342,0.5627886,2.3903668,1.182025,train_pred
0.47598663,0.24833003,0.47202986,0.3031526,2.313502,4.140272,train_pred
0.47077382,0.292929,0.48544586,0.5760048,1.8194644,2.6024551,train_pred
0.4849166,0.3405313,0.47294632,0.25145715,1.8914065,4.3843713,train_pred
0.488392,0.5263376,0.44892216,0.46369448,3.2875698,0.30692142,train_pred
0.46426454,0.280977,0.4724152,0.26493642,2.0651374,4.963662,train_pred
0.48144445,0.14034341,0.4686825,0.21437602,0.7684568,6.876081,train_pred
0.45847428,0.24679133,0.5068947,0.11006509,1.6395473,6.274148,train_pred
0.45684963,0.12075519,0.47566232,0.35373098,1.5877441,5.274791,train_pred
0.45647362,0.35773277,0.49851757,0.3170911,1.4797375,3.1482778,train_pred
0.49363708,0.44181615,0.4544087,0.3936172,2.3201993,2.194257,train_pred
0.44908136,0.37095267,0.5038766,0.42039463,1.5117359,2.7797103,train_pred
0.42312035,0.40714937,0.53824973,0.37226236,3.7055326,2.455388,train_pred
0.50514483,0.22421032,0.44200608,0.13091466,1.4487667,5.320262,train_pred
0.48771802,0.48495126,0.46007,0.43718812,2.0354867,1.3204646,train_pred
0.47530663,0.113703854,0.4885618,0.30843177,1.2978251,4.9570465,train_pred
0.47997195,0.48039532,0.48602635,0.38755363,1.4522471,1.9527547,train_pred
0.5260997,0.049719542,0.44815344,0.044998735,2.1156087,8.055792,train_pred
0.4752412,0.14167835,0.47651538,0.36405522,2.239622,4.702073,train_pred
0.45901167,0.1489378,0.48670867,0.37244213,2.2726686,5.3266025,train_pred
0.46650997,0.47095877,0.49266917,0.26263386,1.6454036,2.86897,train_pred
0.48539484,0.5203592,0.4798937,0.5138615,2.3834267,0.97681594,train_pred
0.4133356,0.3760683,0.51891315,0.47204703,3.0422304,2.1224945,train_pred
0.46164355,0.31257126,0.5060481,0.28643158,1.5601224,3.8802943,train_pred
0.4725622,0.14963067,0.48133433,0.24019554,1.8493893,5.6918917,train_pred
0.4533584,0.4078063,0.5001492,0.38376456,1.5081741,2.734375,train_pred
0.4942226,0.391507,0.46433306,0.34935308,1.177341,3.5945559,train_pred
0.47967342,0.48041537,0.4754815,0.40612268,2.5745292,1.493599,train_pred
0.4894276,0.37761208,0.45715135,0.45430848,2.1067495,2.010873,train_pred
0.5026076,0.31341314,0.46313372,0.50362587,1.7804506,2.5442274,train_pred
0.48222682,0.21177879,0.46478078,0.3818897,1.1974788,4.252379,train_pred
0.48394912,0.23894325,0.4568874,0.48586598,2.1668787,3.1726863,train_pred
0.4896791,0.34471136,0.4793297,0.22425887,3.2505872,3.989946,train_pred
0.5062817,0.31547338,0.47014552,0.1432477,0.617788,6.4106617,train_pred
0.45387995,0.50692844,0.49450105,0.41688502,2.64424,1.7177898,train_pred
0.48717687,0.09644289,0.49262473,0.352883,2.0824273,5.3871136,train_pred
0.4289595,0.3329529,0.5265042,0.43231422,2.2434342,1.9996023,train_pred
0.47581235,0.34814978,0.48589844,0.39389002,2.7334833,2.5485415,train_pred
0.47613993,0.28282404,0.45807505,0.41424805,1.7036227,3.3505332,train_pred
0.496355,0.31480342,0.46306375,0.4001495,1.4406083,3.1956773,train_pred
0.45807114,0.5147417,0.49550104,0.3252719,2.051302,1.8565255,train_pred
0.48480794,0.26637232,0.45949316,0.19836202,1.7561834,5.115149,train_pred
0.4862633,0.2916339,0.4652402,0.28845966,1.8021116,4.7156267,train_pred
0.45426255,0.4610953,0.5007966,0.25508943,1.6236292,3.1931827,train_pred
0.4918592,0.17339393,0.46463686,0.12969628,2.8679097,6.1658998,train_pred
0.51134574,0.26451606,0.46048245,0.27424395,1.8288224,4.444767,train_pred
0.4554892,0.1452043,0.50143754,0.31096846,2.1448908,5.115833,train_pred
0.46915135,0.097172104,0.47930402,0.16794768,1.5953197,6.801321,train_pred
0.47154948,0.50471616,0.485979,0.28819764,2.265732,2.1458843,train_pred
0.46416938,0.18819167,0.47518444,0.27431607,1.9391863,5.1031475,train_pred
0.48524225,0.28892168,0.4753878,0.6120228,2.2767494,1.2733471,train_pred
0.44620103,0.5920024,0.46899375,0.43800202,2.1614869,0.7275777,train_pred
0.46836546,0.22019097,0.48125565,0.42273837,1.209949,3.3251796,train_pred
0.50010246,0.094693445,0.43965483,0.20473847,1.2633994,6.165907,train_pred
0.48038372,0.563786,0.4731384,0.23008034,3.1552494,2.4241986,train_pred
0.48603684,0.13131247,0.48740837,0.17778797,1.11375,6.8625603,train_pred
0.47939938,0.3639426,0.46906194,0.22497234,2.28136,3.4530845,train_pred
0.44054192,0.31687486,0.5261555,0.16026731,1.8965347,5.0847664,train_pred
0.45107532,0.44467497,0.48581603,0.36413318,2.1065059,1.5280665,train_pred
0.46016544,0.052195415,0.5004481,0.013791561,1.5956107,9.240696,train_pred
0.47502732,0.33247256,0.5029635,0.40505907,2.0022745,3.1707807,train_pred
0.46075752,0.308465,0.4854289,0.3946272,1.4838171,3.8276858,train_pred
