pop,individual,p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,p1_id,p2_id
22,135,0.503489,0.6858253,0.5259306,0.24417421,1.0228565,3.4560108,,
22,136,0.5024399,0.23962925,0.5390391,0.45470458,0.45582741,2.8958042,,
22,137,0.5254133,0.3725367,0.5355498,0.27087182,0.13013627,2.6025834,,
22,138,0.4880231,0.5939772,0.531756,0.15866613,0.53547424,3.4035864,,
22,139,0.5638919,0.36304763,0.49747062,0.3602148,0.4078933,3.1176877,,
22,140,0.47716472,-0.009900523,0.5151065,0.35988003,0.97601026,2.8810835,,
22,141,0.5351683,0.42145476,0.4930465,0.2242079,0.53186727,3.809287,,
22,142,0.5255086,0.13976365,0.50588125,0.46534157,0.37767646,2.4404836,,
22,145,0.5838697,0.57243824,0.4554709,0.32640427,0.4542942,2.0399542,,
22,146,0.5057081,0.39452118,0.4812896,0.32195842,0.63007015,3.1109445,,
22,147,0.49515325,0.68171006,0.560278,0.13809966,0.83146626,2.8003817,,
22,148,0.54772294,0.40802467,0.47322357,0.26037794,0.3263013,2.680624,,
22,149,0.54092073,0.68782103,0.46819386,-0.014852228,0.7190249,2.2491207,,
22,150,0.49822065,0.31339717,0.5190124,0.3228929,0.96303016,3.5025554,,
22,151,0.5317135,0.38694426,0.46959135,0.49579245,0.88892114,2.7654011,,
22,152,0.49929604,0.36821732,0.512283,0.3681716,1.1725204,3.505867,,
22,153,0.52922994,0.35792094,0.5036262,0.33947384,0.25887403,2.9101536,,
22,154,0.57637703,0.19714448,0.44518888,0.43144143,1.3665388,3.8210654,,
22,155,0.5312605,0.20082682,0.5128919,0.44049498,0.34767234,2.869432,,
22,156,0.45655793,0.28541824,0.5560811,0.3198595,0.76730686,3.8658679,,
22,157,0.55205977,0.34176123,0.45140368,0.43333566,0.29814744,3.3610578,,
22,158,0.43163398,0.4298907,0.55274004,0.43553588,0.7460386,3.560599,,
22,159,0.56280094,0.46483934,0.44445005,0.1666031,0.7429702,3.034996,,
22,160,0.48689252,0.26485983,0.5595615,0.22116087,0.44735762,3.8266373,,
22,161,0.5674623,0.45329067,0.5250253,0.32686472,0.5322062,2.6825705,,
22,162,0.50753736,0.2251763,0.5152147,0.5452135,0.5010334,3.3669295,,
22,163,0.48690447,0.217931,0.54038566,0.45681036,0.9033061,4.224222,,
22,164,0.53929067,0.47407603,0.50680536,0.30220717,0.9989284,2.6234848,,
22,165,0.55602044,0.3537767,0.46961898,0.24461138,0.8779716,3.2805943,,
22,166,0.48035467,0.20093931,0.49589995,0.6064657,1.0467046,2.9752018,,
22,167,0.5241345,0.4632151,0.5300995,0.33543253,0.87570256,2.5948377,,
22,168,0.49063998,0.5541163,0.55937135,0.54752517,0.7190267,1.9729235,,
22,169,0.57402664,0.47728568,0.49518234,0.27576298,0.7428255,3.5933878,,
22,170,0.5117064,0.56872636,0.5085555,0.27565923,0.39109924,3.1248817,,
22,171,0.5761243,0.54008067,0.4823781,0.26565856,0.6876793,2.3465378,,
22,172,0.48488057,0.4184003,0.5385722,0.2072362,0.5203379,3.2455149,,
22,173,0.49870688,0.55242014,0.57331145,0.41866243,0.6149279,2.8026965,,
22,174,0.51345193,0.26301095,0.4779833,0.40808496,0.51257384,2.9074802,,
22,175,0.49562824,0.5715387,0.51505977,0.29546955,0.44609326,2.894864,,
22,176,0.5525117,0.39565134,0.4514913,0.23969789,0.64329875,2.9629188,,
22,177,0.4899357,0.24449793,0.5129355,0.26748672,0.29979184,3.5246196,,
22,178,0.54936194,0.33087152,0.4623202,0.41509813,0.6716656,3.0057778,,
22,179,0.55930644,0.28709853,0.47755423,0.290743,0.5089371,4.2673187,,
22,180,0.55573314,0.47717476,0.44411084,0.3226186,1.1175163,3.3276658,,
22,181,0.53659785,0.4674503,0.53833497,0.2582054,0.5373151,3.0630333,,
22,182,0.52617157,0.5646913,0.46035752,0.3256325,1.1597049,3.0559657,,
22,183,0.60830164,1.4648317,0.43506324,0.22406095,0.47470552,1.3916955,,
22,184,0.5128621,0.50686514,0.55574596,0.22864762,0.9156005,3.0142567,,
22,185,0.4839913,0.5314227,0.571967,0.08884604,1.090644,2.8184898,,
22,186,0.55553544,0.28222054,0.43129593,0.41995326,0.73530316,2.3492575,,
22,187,0.51944274,0.31784847,0.5793513,0.9933325,0.5443793,2.23779,,
22,188,0.57188207,0.38530096,0.4517573,0.3241008,0.39750537,2.68156,,
22,189,0.50962,0.43431967,0.55125886,0.3280604,0.043004792,2.1381567,,
22,190,0.53797174,0.3854228,0.48963904,0.40715158,0.45678395,2.2421687,,
22,191,0.5189114,0.4534791,0.51455796,0.37170482,1.1341434,2.655852,,
22,192,0.4740534,0.3620751,0.5508437,0.18240842,0.63868856,3.1309638,,
22,193,0.5479642,0.4821951,0.45581925,0.25848925,0.24403736,2.484035,,
22,194,0.5449096,0.37608984,0.49819535,0.33943778,1.5589651,4.3328705,,
22,195,0.5273262,0.49484617,0.4674225,0.17610344,0.28419724,2.476437,,
22,196,0.44267124,0.4543818,0.5501083,0.28675377,0.8421741,3.4618835,,
22,197,0.56630856,0.30155158,0.49668443,0.33333188,0.7252456,3.1720724,,
22,198,0.49408972,0.3009838,0.5205922,0.28761962,0.39405105,2.4124339,,
22,199,0.5697283,0.15361121,0.42338967,0.505079,0.53856987,2.140735,,
22,200,0.6178377,0.32850865,0.3930499,0.9566059,0.8557964,2.7792635,,
23,1,0.49981636,0.043533333,0.5008096,0.72251385,0.7651173,3.7281997,,
23,3,0.5013935,0.53669095,0.46610984,0.6379405,0.38894048,1.2586056,,
23,4,0.53955007,0.8043531,0.5008213,-0.178159,0.92361736,2.6883354,,
23,6,0.4832844,0.31833106,0.50076705,0.6309457,0.3515175,2.584434,,
23,7,0.4319423,0.41826496,0.58400106,0.7166167,0.87545186,2.684594,,
23,8,0.5401337,0.60582995,0.50811434,0.49514234,0.9112507,2.2562518,,
23,9,0.45050105,0.2221224,0.56777924,0.92519146,0.33594453,2.773598,,
23,10,0.4206047,0.431742,0.5671574,0.23144776,0.40746427,2.7319026,,
23,11,0.47012484,0.5445851,0.49576834,0.0367169,0.3679647,2.3848464,,
23,12,0.5499367,0.5464531,0.48052382,0.57670784,0.88792956,2.6288877,,
23,13,0.5414449,0.34486014,0.46427798,0.7536828,0.62893087,3.2222276,,
23,14,0.55168754,0.7626949,0.46446985,0.4955078,0.4973845,1.8752038,,
23,15,0.46078515,-0.008309342,0.45347485,0.39199522,0.24042557,3.0660453,,
23,16,0.46677798,0.39460114,0.5142155,0.35603905,1.0890155,3.3298864,,
23,17,0.52942985,0.37615594,0.45778847,0.55039793,1.2555442,3.6976314,,
23,18,0.5157243,0.3159837,0.48435712,0.6883369,0.3174025,1.9354093,,
23,19,0.45106202,0.42993963,0.50263387,0.18623617,0.63964784,3.0858307,,
23,20,0.46858114,0.1900559,0.53530115,0.842285,0.4341492,2.3081334,,
23,21,0.5124158,0.54954803,0.4580746,0.6039117,0.91351867,2.8823323,,
23,22,0.5507591,0.27210096,0.43833414,0.5395114,0.85922015,3.6724117,,
23,23,0.513036,0.14458832,0.477046,0.6991024,0.84389615,2.8859541,,
23,24,0.4930055,0.4829017,0.48948863,0.5490783,0.99767727,2.2646878,,
23,25,0.4906302,0.28929806,0.45666876,0.42715278,0.57612365,2.987281,,
23,26,0.5005187,0.36973652,0.4879979,0.61330104,0.3709829,2.4251902,,
23,27,0.5622968,0.5227305,0.43464702,0.21690921,0.5338376,2.727396,,
23,28,0.4607312,0.4175923,0.54550326,0.42542773,1.2848507,3.0311682,,
23,29,0.50737214,0.33729535,0.43003806,0.6479888,0.7981891,1.8934983,,
23,30,0.47879374,0.3682214,0.5141977,0.7913981,0.5801702,2.1978889,,
23,31,0.50414824,0.45213136,0.44123366,0.2222509,0.30178136,2.3848617,,
23,32,0.46655703,0.39796,0.5079149,0.5609342,0.6696189,2.675128,,
23,33,0.47937185,0.30707353,0.4961408,0.6120829,0.63533854,2.2071228,,
23,34,0.5739902,0.33614746,0.4432013,0.5553222,0.33771467,2.8800569,,
23,35,0.44082415,0.42558655,0.53792256,0.25519192,0.26955968,2.4165573,,
23,36,0.5748324,0.2992319,0.42833844,0.07124856,0.8282854,3.86906,,
23,37,0.51285547,0.37131473,0.49421644,0.43405968,0.28596646,2.802241,,
23,38,0.46825975,0.22738168,0.5501884,0.5547998,0.6294797,2.9669013,,
23,39,0.4376256,0.3312881,0.49750337,0.2674321,0.72599614,3.603104,,
23,40,0.5700998,1.0651,0.4211826,0.7032454,1.3976897,2.3254223,,
23,41,0.58289546,0.2859924,0.4002875,0.47075438,0.8719746,3.4810195,,
23,42,0.53761387,0.5348322,0.46575385,0.22348817,1.0571886,3.1099358,,
23,43,0.5755513,0.42880946,0.46792358,0.6796517,0.28689486,2.0309725,,
23,44,0.5713204,0.40646586,0.4865815,0.6187848,0.57444143,3.0068195,,
23,45,0.60535663,0.43158668,0.4376731,0.44361734,0.5996641,2.9517334,,
23,46,0.44964528,0.19534546,0.5372955,0.36007228,1.253162,4.6276627,,
23,47,0.50327945,0.33639225,0.4945744,0.7846281,0.6778365,2.8195105,,
23,48,0.44100958,0.43048978,0.5444775,0.38761646,0.38580775,1.8671441,,
23,49,0.49337754,0.33610156,0.51170474,0.25241405,1.0117259,3.720763,,
23,50,0.52432585,-0.17642048,0.42893177,0.46161935,0.83096325,3.3487902,,
23,51,0.45841524,-0.29393384,0.46639705,0.3980966,1.3255411,4.8548903,,
23,52,0.46566552,0.23618923,0.54314137,0.9089982,1.2270833,2.8486018,,
23,53,0.5249011,0.40914443,0.43410215,0.80591726,0.9630161,2.7058163,,
23,54,0.4518778,0.57301426,0.50654197,-0.16611615,0.65148807,2.07232,,
23,55,0.52072096,0.30025035,0.4726437,0.6082896,0.8523147,3.0322638,,
23,56,0.43027428,0.39168233,0.5417615,0.35328865,0.693946,3.2975924,,
23,57,0.44805127,0.548165,0.47442353,0.34758097,1.6817935,2.4225698,,
23,59,0.51398486,0.4317993,0.4509263,0.44815037,0.48137283,2.4350634,,
23,60,0.52307343,0.52343494,0.49540806,0.6009472,0.31052,2.0206313,,
23,61,0.49339563,0.012483748,0.45792124,0.3017866,0.8259344,3.944703,,
23,62,0.4983105,0.25941545,0.50543016,0.27513283,0.7789751,3.8585417,,
23,63,0.4639029,0.15876514,0.57751757,1.4228286,0.69836026,2.412022,,
23,64,0.4114603,0.07650876,0.4659014,0.37343004,1.0203223,3.0632682,,
23,65,0.41242468,0.56166744,0.5319148,-0.135115,0.5590435,2.0335412,,
23,66,0.48573112,0.4205386,0.5071661,0.71548414,0.59958565,1.9245332,,
23,67,0.46473557,0.26199588,0.5543854,0.58420146,0.7734718,3.4720726,,
23,68,0.4734752,0.70669353,0.5497283,0.40997988,0.34511667,2.0984557,,
23,69,0.50397885,0.3508435,0.48763314,0.49452242,0.5992104,3.0589957,,
23,70,0.47879815,0.29453996,0.53331107,0.37323007,0.19516939,2.430499,,
23,71,0.5596266,0.497249,0.37928957,0.6752637,0.5019225,2.2464423,,
23,72,0.496512,0.48230505,0.48238286,0.088015564,0.93876827,3.4068193,,
23,74,0.49229848,0.33844256,0.5537123,1.3095258,-0.070045196,1.5806351,,
23,75,0.5596671,0.30895805,0.49108943,0.70289683,1.0203861,2.8831859,,
23,76,0.49517828,0.38319084,0.48600218,0.4323121,1.3051661,3.2847717,,
23,77,0.5767745,0.50979644,0.40892428,0.092996866,0.75965255,3.085476,,
23,78,0.5260029,0.41129032,0.5157507,0.7517887,0.93423724,2.2590911,,
23,80,0.5735049,0.41137642,0.4227822,0.645118,1.3080701,2.874876,,
23,81,0.4838524,0.38217303,0.4885165,0.35482228,0.4066506,2.078467,,
23,82,0.56372845,0.60408634,0.43372807,0.10704415,0.5709222,3.2138276,,
23,83,0.5129315,0.27252457,0.4894484,0.3200751,0.82639897,3.0563817,,
23,84,0.44060844,0.38474903,0.5421823,0.4922672,0.9053288,2.9088647,,
23,85,0.5224835,0.2911722,0.496547,0.8232481,0.83913225,2.6730921,,
23,86,0.46758097,0.46476227,0.4980614,0.07558188,1.0014548,3.1794817,,
23,87,0.4665072,0.53533214,0.5152986,0.5976782,0.6325591,2.237074,,
23,88,0.47037137,0.33504525,0.5442887,0.52698076,0.9828625,3.19691,,
23,89,0.55030024,0.14822663,0.5152407,0.93389493,0.85106134,3.0147948,,
23,90,0.53591365,0.37770164,0.50328463,0.8995576,0.9925238,2.0536652,,
23,91,0.49240804,0.43065923,0.4998666,0.09599074,0.6323917,2.648707,,
23,92,0.54452854,0.30099753,0.45354113,0.46530694,0.7715161,2.6160896,,
23,93,0.49277225,0.26894787,0.5349899,0.57643855,0.6536575,3.153752,,
23,94,0.53212243,0.4021417,0.40423393,0.32864147,1.3373941,4.0703945,,
23,95,0.52225405,0.31545416,0.42185658,0.38904324,0.84174126,3.544989,,
23,96,0.4936536,0.36735955,0.50479317,0.74294204,0.6324135,2.70411,,
23,97,0.46074992,0.45741805,0.514635,0.64096266,0.66405255,1.5712955,,
23,98,0.52468336,0.28212145,0.4815982,0.9232299,0.18346909,1.9202737,,
23,99,0.50427634,0.2185983,0.4327766,0.4189906,0.4339899,2.4161966,,
23,100,0.51567423,0.52373636,0.49317837,0.49532306,0.48400986,2.7862728,,
23,101,0.5367812,0.27027625,0.48456204,0.3426696,0.60234857,3.0741642,,
23,102,0.49991474,0.2975362,0.47273985,0.4209694,0.5506845,2.240471,,
23,103,0.6037897,0.31712526,0.3299188,-0.026023656,1.2228076,3.0543158,,
23,104,0.48636246,0.3923292,0.5644728,0.7164998,0.32197914,1.5039787,,
23,105,0.48246694,0.65625954,0.5099058,0.32547808,0.30588734,2.475589,,
23,106,0.48038483,0.5055187,0.4501142,0.26826665,0.6325393,2.6273167,,
23,107,0.59623384,0.5618723,0.4411323,0.5798532,0.70537746,2.385958,,
23,108,0.4721893,0.37111014,0.46174908,0.6049557,0.83002585,2.3983855,,
23,109,0.5217737,0.45428246,0.46635848,0.5581265,1.0079476,2.9657493,,
23,110,0.4829213,0.28359774,0.505032,0.9260915,1.1203878,2.1236322,,
23,111,0.49603283,0.51885134,0.50502235,0.33323,1.1607571,2.3218017,,
23,112,0.49388838,0.30635202,0.48995486,0.42736676,0.59724337,3.6999109,,
23,113,0.43718225,0.52939737,0.5736671,0.45752028,1.0538404,1.865732,,
23,114,0.43244088,0.5567647,0.5066365,0.16231689,0.723782,2.7467554,,
23,115,0.4200981,0.37359595,0.5155843,0.2578962,0.89593494,3.8794582,,
23,116,0.48334837,0.316719,0.55147177,0.6799869,0.99187803,2.819052,,
23,117,0.52021044,0.53961223,0.47214898,0.7229211,0.3794942,2.042984,,
23,118,0.49973142,0.12355048,0.46270216,0.784863,0.7648515,3.524392,,
23,119,0.49374938,0.40204215,0.47392637,0.46315232,0.24396119,2.355122,,
23,120,0.5032588,0.5230543,0.482017,0.3184135,0.41399977,2.5666633,,
23,121,0.5536702,0.13339762,0.45930266,0.4252672,0.4758402,2.3109145,,
23,122,0.4582243,0.50731665,0.54642755,0.31119165,1.1735256,3.457604,,
23,123,0.45566815,0.41454753,0.49611503,0.38165087,0.67683995,2.8724287,,
23,124,0.45442337,0.4697254,0.5117918,0.27267763,0.88053983,3.051485,,
23,125,0.48434946,0.24093112,0.5329955,0.7830062,0.70579016,3.269608,,
23,126,0.50790644,0.49957937,0.4359071,0.2453372,0.6662016,2.2786305,,
23,127,0.5456881,0.32569513,0.46744105,0.8864486,0.5165938,2.5993826,,
23,128,0.5252926,0.62454176,0.5047515,0.053709455,1.0042769,2.4660797,,
23,129,0.4323283,0.59127796,0.52651083,0.20290087,1.0840954,3.1011002,,
23,130,0.49589342,0.47789976,0.43897003,0.30509248,0.369484,2.859712,,
23,131,0.46629667,0.47896478,0.51076853,0.47411126,0.082259424,2.0377922,,
23,132,0.51470387,0.6315236,0.47860664,-0.027398417,0.71120054,2.269099,,
23,133,0.6237928,0.90726066,0.39740634,0.73812705,0.9887185,2.9518228,,
23,134,0.4815085,0.24071196,0.5182041,0.54650295,0.43125507,3.2341876,,
23,136,0.5083493,0.32792377,0.43454927,0.61656135,0.47090083,2.7242289,,
23,137,0.4904772,0.57187694,0.49463165,0.1627625,0.55801326,3.023943,,
23,138,0.42416364,0.63834864,0.5490457,0.94051206,0.713754,1.8311926,,
23,140,0.48547184,0.09443934,0.4551402,0.6695054,0.7064918,2.9942749,,
23,141,0.40705448,0.51754415,0.5787841,0.32499063,0.29329216,2.1263258,,
23,142,0.49615112,0.3885965,0.45395234,0.3496543,0.6634709,2.624687,,
23,143,0.4337893,0.32124874,0.49936065,0.33789155,0.97382605,3.6873856,,
23,144,0.5487043,0.39162502,0.44658253,0.61584455,0.25241703,1.8880148,,
23,145,0.51330876,0.5109738,0.48419887,0.7247776,0.6037389,2.7514162,,
23,146,0.45572358,0.31299952,0.5230039,0.52990323,0.5123673,3.2254453,,
23,147,0.5164864,0.2071617,0.53386706,1.0517074,0.29496473,2.3235962,,
23,150,0.5642947,0.45845228,0.414405,0.08041843,0.63646096,2.732435,,
23,152,0.49487245,0.41293237,0.5209662,0.5182207,0.63100857,2.5293334,,
23,153,0.6037674,0.5870326,0.4753118,1.053365,1.6874733,2.080891,,
23,154,0.4915939,0.31138948,0.43747756,0.5015612,0.878961,2.6834362,,
23,155,0.5587498,0.5974969,0.4421416,0.6391344,1.0321255,1.7811396,,
23,156,0.48497438,0.9657835,0.5066494,0.40138805,0.60967994,1.9969486,,
23,157,0.47636372,0.32775733,0.55043125,0.7799627,1.0245055,2.1951776,,
23,158,0.5753205,0.5372255,0.46626964,0.68113637,0.76723623,2.6800487,,
23,160,0.4775924,0.27947348,0.47605118,0.48660496,0.34731323,2.6469328,,
23,161,0.5429571,0.17057714,0.40872478,0.7029006,0.45800084,3.2579727,,
23,162,0.37919104,0.27936965,0.5603845,0.4277234,0.5700033,2.708938,,
23,163,0.5117812,0.44087604,0.47697142,0.6631274,0.46649104,2.250829,,
23,164,0.46708655,0.33792698,0.50892216,0.674361,0.46739504,2.13081,,
23,165,0.5284795,0.3458798,0.4381992,0.4263528,0.8632207,3.8151608,,
23,169,0.48136055,0.17210782,0.48602235,0.3327328,0.32021302,2.5332842,,
23,170,0.45846593,0.38123405,0.4704714,0.5433767,0.14295769,1.8804535,,
23,171,0.49924105,0.39696983,0.40949196,0.18669866,0.102671824,2.6340327,,
23,172,0.5528007,0.34121844,0.40760103,0.8849342,0.6452013,2.3808131,,
23,173,0.49509943,0.48420918,0.45808676,0.38803595,0.6073875,2.4646773,,
23,174,0.50758064,0.2509428,0.50324464,0.6409552,0.7280456,2.789128,,
23,175,0.52301097,0.23236938,0.39926276,0.3937971,0.468498,2.6117573,,
23,176,0.4832552,0.3464448,0.5045383,0.5906164,0.22832918,2.81845,,
23,178,0.4997481,0.6178224,0.50371057,0.5135671,0.3096221,2.2544346,,
23,179,0.5664371,0.63848805,0.45673484,0.5084611,0.8684365,2.1248682,,
23,180,0.4884766,0.3404218,0.49313647,0.50112045,0.19950645,2.6634343,,
23,181,0.48603016,0.09363303,0.46668378,0.6134059,0.8867428,3.7416613,,
23,182,0.5109529,0.62419236,0.454572,0.4012094,0.87495804,2.9376497,,
23,183,0.5221331,0.21283942,0.44262147,1.135749,0.6985589,1.4292048,,
23,184,0.47664857,0.35300386,0.482386,0.38194355,0.8320064,3.4541006,,
23,185,0.5216713,0.5462943,0.44628587,0.72038674,0.44912678,1.8373938,,
23,187,0.4999488,0.38181704,0.45053262,0.33890957,0.39177465,2.465783,,
23,188,0.470805,0.54416686,0.4990902,0.19410297,0.3278094,2.7289567,,
23,189,0.4964524,0.4054368,0.43389302,0.6911976,0.20650299,2.3003807,,
23,191,0.45334977,0.43674254,0.55572706,0.35045052,0.7886997,2.725325,,
23,192,0.4932973,-0.03891492,0.45506707,0.4691461,0.41868353,3.2754288,,
23,195,0.49969923,0.17564154,0.45450765,0.48902217,0.14965716,2.1492069,,
23,196,0.47648633,0.44993907,0.47408623,0.4575594,0.38277587,2.7495284,,
23,197,0.47981685,0.48271966,0.50170875,0.20109606,0.1744674,1.8169943,,
23,198,0.4180651,0.29760498,0.5253417,0.34660107,-0.045455992,2.5322335,,
23,199,0.5632022,0.3715665,0.47018537,0.67952466,0.44728127,1.9210851,,
23,200,0.3993187,0.7167834,0.5426776,0.3911733,0.58110267,2.766839,,
24,1,0.56526554,0.6007574,0.42074972,-0.031933635,0.503807,2.3268597,,
24,2,0.5559841,0.5956027,0.43557146,0.22173592,0.109798476,2.227427,,
24,4,0.49914622,0.4524224,0.5535652,0.27104554,0.86804163,3.2559628,,
24,5,0.54900587,0.34375796,0.45865175,0.38928902,0.6688455,3.131826,,
24,6,0.50695175,0.49664167,0.49690112,0.184942,0.08611449,1.872144,,
24,8,0.482409,0.36861208,0.5095377,0.46976385,0.59307545,2.7417505,,
24,9,0.42127275,0.13612863,0.5305923,0.5218533,0.31696987,2.3482487,,
24,10,0.5161155,0.62192196,0.47930902,0.10397718,0.410702,3.9906974,,
24,11,0.53979415,0.165562,0.47490484,0.45226085,0.5567592,3.9445043,,
24,12,0.5578381,0.6063409,0.43575275,0.30614617,0.5917065,2.7863662,,
24,13,0.46696866,0.5740596,0.5571126,0.23446533,0.5388468,3.167863,,
24,14,0.5619606,0.30596277,0.44808823,0.4108805,0.53255194,2.8787847,,
24,15,0.49209625,0.08505351,0.57319623,0.6020608,0.8344763,3.626488,,
24,16,0.502769,0.28613013,0.49934125,0.5233518,1.194383,3.908001,,
24,17,0.55148524,0.6454534,0.44077954,0.2681439,0.35881418,2.8724983,,
24,19,0.48574066,0.21247551,0.5636727,0.49194708,0.59661543,2.9106052,,
24,20,0.5287566,0.23611595,0.5256954,0.48103678,-0.016316332,2.4412875,,
24,21,0.4909137,0.31750366,0.5360977,0.48563254,1.1375299,3.308923,,
24,22,0.48052675,0.45520747,0.5267289,0.26082447,0.58242166,3.667707,,
24,23,0.53178644,0.47251105,0.48874804,0.439455,0.45113432,2.4232392,,
24,24,0.48690015,0.11181261,0.5434558,0.38809174,0.17937602,3.9154859,,
24,25,0.5148503,0.38270083,0.48109928,0.092445254,0.8062631,3.6134398,,
24,26,0.51860505,0.7749378,0.61759275,0.41554826,1.4263058,3.2397616,,
24,27,0.51526153,0.4707865,0.53622967,0.2914102,0.54609245,2.6207967,,
24,28,0.5455504,-0.15844083,0.4699389,0.4835567,0.06611617,2.838491,,
24,29,0.5129168,0.44028345,0.4840712,0.33142352,0.7129442,2.9594655,,
24,30,0.52081466,0.30628383,0.5080178,0.4402606,0.4453812,3.0996842,,
24,32,0.54461133,0.35211173,0.4599216,0.3436978,0.33431238,3.4700618,,
24,33,0.58258563,0.41162997,0.48662373,0.29644293,0.933874,2.9815989,,
24,34,0.4092783,-0.2673235,0.549024,0.72180885,0.36348847,3.0354204,,
24,35,0.48167488,0.25489417,0.5467055,0.3798865,0.3541275,4.4456425,,
24,36,0.46974802,0.23409295,0.5686492,0.43921855,1.1675444,4.7686086,,
24,37,0.51034045,0.55054194,0.5137916,0.43495584,0.36853814,2.5921047,,
24,38,0.5243759,0.45463386,0.49475795,0.19858617,0.39977804,2.6899867,,
24,39,0.4941215,0.30624446,0.5376753,0.27416477,0.75075006,2.9148836,,
24,40,0.5166773,0.32173258,0.45733365,0.32168734,0.7508233,3.388894,,
24,41,0.5517774,0.21655992,0.48499292,0.31020454,0.5571135,3.6583114,,
24,42,0.5299833,0.33660683,0.44752082,0.32076532,0.40274072,2.8546565,,
24,43,0.52632177,0.57626784,0.50350887,0.47539532,0.39074364,3.036379,,
24,44,0.52507156,0.48140332,0.41475523,0.04459984,0.679113,3.2295084,,
24,45,0.47162038,0.478873,0.5264868,0.37576059,0.7614138,2.735035,,
24,46,0.49725914,-0.25265092,0.45788074,0.55472976,-0.07936008,2.9230309,,
24,47,0.5308189,0.30809557,0.47524548,0.5693135,0.6457653,3.4541357,,
24,48,0.40891105,0.1744746,0.55649257,0.5740477,0.38133293,2.8118,,
24,49,0.52674735,-0.0463939,0.4299188,0.4722539,0.6440183,3.0309756,,
24,50,0.48353535,0.30817065,0.5063028,0.3817702,0.8621168,4.018095,,
24,51,0.47697335,0.43708718,0.48458526,0.30081812,0.59136236,3.3526912,,
24,52,0.5760874,0.43587652,0.5437927,0.3615468,0.7406817,2.6867023,,
24,53,0.46711326,1.0646254,0.51430786,0.03463535,0.062204972,3.382501,,
24,54,0.44066978,0.32859024,0.562878,0.43305093,0.03361535,2.7392652,,
24,55,0.5548828,0.09243741,0.46327484,0.81477,0.28977758,2.843147,,
24,56,0.53721386,0.44204187,0.46334222,0.27770567,0.25770867,3.7822409,,
24,57,0.52604586,0.50917107,0.46537092,0.33880728,0.2512772,2.518734,,
24,58,0.46128172,0.6037575,0.5094724,0.14944836,0.8456502,3.2226348,,
24,59,0.464588,0.6770964,0.5123142,0.18039659,0.93128127,2.9605865,,
24,60,0.5045912,0.33184084,0.52010524,0.16767128,0.53988016,2.6748228,,
24,61,0.490488,-0.21769601,0.50467926,0.97854453,-0.00712242,2.6815023,,
24,62,0.52977586,0.3640214,0.46428198,0.26785478,0.28880185,3.4222045,,
24,63,0.511325,0.42382407,0.45151374,0.36838192,0.7546366,2.1224484,,
24,68,0.39283663,0.50002044,0.6029427,0.2856578,0.3738836,3.2783766,,
24,69,0.44285887,0.013652833,0.489018,0.450508,0.5667243,2.8657186,,
24,70,0.48877132,0.5291321,0.5080273,0.29219913,0.56188506,3.0073414,,
24,71,0.41525316,0.005774567,0.48136553,0.4951534,0.60956275,2.1189198,,
24,72,0.509686,0.47801855,0.51446927,0.22179861,0.6983842,2.5376842,,
24,73,0.47850686,0.22417882,0.48348606,0.5742152,0.36367005,3.0342524,,
24,74,0.6325042,0.32166442,0.32358703,0.09069831,0.832019,3.138751,,
24,75,0.5440124,0.03458056,0.4326638,0.48006782,0.26416412,2.603506,,
24,76,0.5228551,0.11309726,0.4666537,0.42620245,0.6126822,3.5360296,,
24,77,0.47587627,0.028239585,0.5107604,0.7406069,0.48406237,2.8345451,,
24,78,0.5485976,0.45963666,0.39492986,0.3026156,0.7510907,2.5481255,,
24,79,0.40437084,0.5794628,0.47185773,-0.12749782,1.1612353,2.449007,,
24,80,0.5038601,0.42633924,0.5103889,0.28952414,0.5184403,3.4915073,,
24,81,0.4913085,0.682051,0.52135235,0.12837142,0.62992847,2.9786646,,
24,82,0.5117621,0.37384388,0.45637724,0.5790503,0.15939423,2.6422575,,
24,83,0.49500728,0.58582693,0.4680788,0.24725941,0.44740096,3.0586467,,
24,84,0.5156228,0.1721366,0.47328824,0.5747786,0.5185387,3.6650465,,
24,85,0.54933494,0.3160601,0.4580438,0.40631038,0.8187829,3.244999,,
24,86,0.5751768,0.3609727,0.43780127,0.44796017,0.11821628,2.7301676,,
24,87,0.5276062,0.4337278,0.54860926,0.31720778,0.5799129,2.9851544,,
24,88,0.47157574,0.4046868,0.53894675,0.32867637,0.42276818,3.5069647,,
24,89,0.48407468,0.41275617,0.52092797,0.4342843,0.23245686,2.7626028,,
24,90,0.5190254,0.55375206,0.5261542,0.44608995,1.1617609,2.5552006,,
24,91,0.5638921,0.14400856,0.46152484,0.53776115,0.51512444,3.0150557,,
24,92,0.50535333,0.41024813,0.61629367,0.51390123,0.49746025,3.1416495,,
24,93,0.5321,0.54645056,0.48850363,0.1967351,1.2496171,4.803591,,
24,94,0.5741242,0.43362534,0.40670243,0.24553424,0.08718662,1.8535738,,
24,95,0.5568897,0.5906975,0.4812502,0.37643164,0.60518867,2.6315894,,
24,96,0.56209546,0.63722336,0.45596406,0.3834426,0.6001774,2.1247654,,
24,97,0.51119053,0.2073613,0.4566627,0.4570461,0.85481083,3.9642293,,
