pop,individual,indi_count_per_pop_trait,val_mean,val_sd,log_val_mean,exp_val_sd,d_type
1,110,6,79.6666666666667,9.24481836850604,4.377851263263401,10350.792527901105,train
1,111,6,77.3333333333333,6.74289749786148,4.3481250829982,848.0142991555578,eval
1,112,5,70.2,6.53452370108182,4.251348311031766,688.5057716598683,train
1,113,6,77.1666666666667,12.1887926664894,4.34596758485818,196573.69270780197,train
1,114,6,79.6666666666667,12.1435854123346,4.377851263263401,187885.01123857652,train
1,115,6,76.1666666666667,9.28260021042955,4.33292392166615,10749.34617127687,train
1,116,7,76.8571428571429,7.0575862594462,4.341948411106472,1161.6378866382167,train
1,117,7,75.7142857142857,8.95757194992567,4.326966857490854,7766.477154856051,train
1,118,6,79.5,9.58644876896549,4.375757021660286,14566.050168123396,train
1,119,7,74.5714285714286,8.99735410842437,4.311757438827326,8081.6723848763995,train
1,120,6,80.0,12.6964561984831,4.382026634673881,326588.48394887283,eval
1,121,6,79.5,6.77495387438173,4.375757021660286,875.6389727139405,train
1,122,7,78.7142857142857,10.7349008024339,4.3658246600976005,45931.24128026162,train
1,123,7,77.2857142857143,7.36465173909094,4.3475091297911685,1579.1653691739139,train
1,124,6,79.3333333333333,9.33095207718198,4.373658385003365,11281.867582612484,train
1,125,6,76.8333333333333,7.73089041874652,4.341638573768593,2277.6293420148622,eval
1,126,6,81.3333333333333,13.3815793786334,4.398555936625092,647956.846774692,eval
1,127,6,80.1666666666667,14.2325917058934,4.384107800877707,1517525.6520028324,train
1,128,7,72.2857142857143,10.5627377403507,4.280626520232152,38666.84294570707,eval
1,129,6,79.1666666666667,14.2466370300737,4.371555334806587,1538990.176983229,train
1,130,7,79.0,12.2065556157337,4.3694478524670215,200096.61737048277,eval
1,131,6,76.1666666666667,8.20771994324043,4.33292392166615,3669.167012590695,eval
1,132,6,82.6666666666667,7.99166232186187,4.4148164574968725,2956.207044881013,train
1,133,6,78.0,9.40212741883453,4.356708826689592,12114.125153937623,train
1,134,6,79.6666666666667,9.68848113311197,4.377851263263401,16130.725253246805,train
1,135,5,80.2,11.8827606220104,4.384523514872469,144749.59854731083,eval
1,136,7,77.4285714285714,8.69592132088646,4.349355852384333,5978.478127858139,train
1,137,7,76.7142857142857,8.01486713789413,4.3400879454535515,3025.607382442561,train
1,138,6,78.6666666666667,10.6520733506049,4.3652195163575005,42280.16534136757,train
1,139,6,76.1666666666667,6.24232862533419,4.33292392166615,514.0541578308001,train
1,140,6,75.6666666666667,9.56382071489563,4.326337728813294,14240.149946987875,eval
1,141,6,75.6666666666667,8.95916662791058,4.326337728813294,7778.872065313936,eval
1,143,5,76.8,8.40832920383116,4.341204640153626,4484.261961313536,train
1,144,7,73.8571428571429,8.64924989866311,4.3021327254531165,5705.86515106588,train
1,145,7,76.7142857142857,8.30088922373753,4.3400879454535515,4027.452108019226,train
1,146,6,81.1666666666667,9.45339445208263,4.396504653854535,12751.375818299832,train
1,147,6,75.6666666666667,10.8012344973464,4.326337728813294,49081.354554129524,eval
1,148,6,75.5,9.48156105290685,4.324132656254979,13115.644757194255,train
1,149,7,75.1428571428571,9.88986975695453,4.319391063682396,19729.49014270207,eval
1,150,6,76.3333333333333,11.5181016954473,4.33510971488613,100518.96503027593,train
1,151,5,73.6,7.02139587261678,4.298645025734831,1120.3493918132317,eval
1,152,7,74.5714285714286,9.08950205561601,4.311757438827326,8861.772283702705,train
1,153,7,74.7142857142857,7.76132045711909,4.31367131500961,2348.002996451661,train
1,154,6,79.3333333333333,11.3959056975155,4.373658385003365,88956.76085021814,train
1,156,6,78.8333333333333,11.6518954109049,4.367335919263877,114908.95646718003,train
1,157,6,78.0,6.92820323027551,4.356708826689592,1020.6584429087914,train
1,158,6,77.1666666666667,8.93121865518176,4.34596758485818,7564.478252070094,train
1,159,6,75.5,8.11788149704096,4.324132656254979,3353.9079495854644,train
1,160,6,81.5,11.273863579093,4.400603020246817,78736.61540197633,eval
1,161,7,79.1428571428571,9.45918550807576,4.37125453769197,12825.433980164315,train
1,162,6,75.6666666666667,10.7827021968831,4.326337728813294,48180.140720217496,train
1,163,6,75.3333333333333,10.8012344973464,4.321922710604175,49081.354554129524,train
1,164,6,78.6666666666667,10.7641379899492,4.3652195163575005,47293.965636645895,train
1,165,6,78.0,6.75277720645365,4.356708826689592,856.4339567089106,train
1,166,7,75.7142857142857,9.30437685024788,4.326966857490854,10985.998202089775,train
1,167,6,76.1666666666667,6.04703784233791,4.33292392166615,422.8585992114146,train
1,168,5,76.8,9.80815986819138,4.341204640153626,18181.49992023237,train
