"","pop","individual","mean_value","sd_value"
"1891",10,106,-1.11274772447016,4.27010138927867
"1892",10,107,-2.94608105780349,5.5482613740031
"1893",10,108,-2.77174852260134,6.46072350383327
"1894",10,109,-2.34317709402991,5.56735604774186
"1895",10,110,2.94253719168438,4.52312004391069
"1896",10,111,1.5396826120229,5.45797295370835
"1897",10,112,-0.486034236887053,4.62259630487977
"1898",10,113,-2.05746280831562,7.17017731984293
"1899",10,114,-3.77174852260134,4.97807077026685
"1900",10,115,-2.47515741094287,3.91908647074296
"1901",10,116,0.572862102449314,4.5630606663798
"1902",10,117,-3.6288913797442,5.22292077516922
"1903",10,118,-0.628891379744195,5.71764655156892
"1904",10,119,-2.67713789755069,4.63384589186555
"1905",10,120,1.51396576311295,4.32454967958762
"1906",10,121,1.79968004882723,3.91400327259239
"1907",10,122,-1.05746280831562,5.41175889220094
"1908",10,123,0.697862102449314,6.19771152178374
"1909",10,124,-1.6288913797442,4.59248546603424
"1910",10,125,1.19786210244931,4.61617444823686
"1911",10,126,4.79968004882723,5.21456512374001
